OBJECTID_1,OBJECTID,PadID,nnes_9m,nnes_15m,nnes_21m,nnes_27m,nnes_33m,nnes_39m,nnes_45m,nnes_51m,nnes_57m,nnes_63m,nnes_69m,nnes_75m,nnes_81m,nnes_87m,nnes_93m,nnes_99m,nnes_105m,nnes_111m,nnes_117m,nnes_123m,nnes_130m,nnes_150m,nnes_170m,nnes_190m,nnes_210m,nnes_230m,nnes_250m,nnes_270m,nnes_290m,nnes_310m,nnes_330m,nnes_350m,nnes_370m,nnes_390m,nnes_410m,nnes_430m,nnes_450m,nnes_470m,nnes_530m,nnes_570m,nnes_610m,nnes_650m,nnes_690m,nnes_730m,nnes_770m,nnes_810m,nnes_850m,nnes_890m,nnes_930m,nnes_970m,nnes_1010m,nnes_1110m,nnes_1290m,nnes_1470m,nnes_1650m,nnes_1830m,nnes_2010m,nnes_2190m,nnes_2370m,nnes_2550m,nnes_2730m,nnes_2910m,nnes_3090m,nnes_3270m,nnes_3450m,nnes_3630m,nnes_3810m,nnes_3990m,nnes_4170m,nnes_4350m,nnes_4530m,nnes_4710m,nnes_4890m,nnes_5070m
678,678,RDM17T,-0.883739591,-0.759229779,-0.62667805,-0.612576425,-0.619430959,-0.629488945,-0.629176497,-0.627693594,-0.62482667,-0.622742295,-0.62196666,-0.621260345,-0.620322824,-0.621401131,-0.623008192,-0.626654088,-0.634543121,-0.643162072,-0.650725722,-0.656293154,-0.647739112,-0.662324011,-0.672885954,-0.678695321,-0.685212076,-0.690283656,-0.692560315,-0.696192861,-0.700676024,-0.708490431,-0.713279903,-0.716799438,-0.724282026,-0.735326648,-0.746897578,-0.756401241,-0.763002694,-0.767073154,-0.772152424,-0.77160269,-0.770854712,-0.770730495,-0.77229619,-0.774382591,-0.774215281,-0.774641871,-0.776298881,-0.779346228,-0.783469796,-0.787661135,-0.792295575,-0.814568639,-0.815156221,-0.796664953,-0.781883895,-0.785367608,-0.790481687,-0.804479122,-0.82991451,-0.863850176,-0.895088315,-0.923593581,-0.944980025,-0.964774787,-0.980637252,-0.992427766,-0.998981178,-0.999325931,-0.992872,-0.979758859,-0.959697425,-0.933306038,-0.904666126,-0.878219962
679,679,RDM16T,-0.780804634,-0.680885732,-0.618215561,-0.599467158,-0.596137106,-0.588613927,-0.590107203,-0.590501666,-0.58501929,-0.581431329,-0.579468787,-0.578198135,-0.576455712,-0.574524462,-0.575667381,-0.576253355,-0.579671264,-0.584462166,-0.590554476,-0.596406937,-0.612645924,-0.634116292,-0.662360251,-0.683658838,-0.699140012,-0.710253835,-0.716660261,-0.718409181,-0.716079295,-0.714114368,-0.717502594,-0.728398621,-0.738972485,-0.747884333,-0.755752623,-0.762916267,-0.768974483,-0.774110615,-0.784437776,-0.788170993,-0.789563537,-0.791400552,-0.793074608,-0.794442654,-0.797149539,-0.798044324,-0.796232045,-0.794746339,-0.795314312,-0.797805071,-0.801387429,-0.824234366,-0.811069667,-0.784584224,-0.76934123,-0.770942688,-0.776440084,-0.79607892,-0.823364198,-0.861064076,-0.896408796,-0.92993629,-0.950841129,-0.970518708,-0.985182047,-0.99538672,-0.999915242,-0.997334957,-0.988402605,-0.973806143,-0.953101873,-0.925942183,-0.895865858,-0.868763626
680,680,RDM15T,-0.398773581,-0.544062853,-0.601057887,-0.566550136,-0.537759483,-0.525619566,-0.532928884,-0.533910096,-0.546890318,-0.562662423,-0.56944257,-0.579906583,-0.590742469,-0.6007424,-0.609587431,-0.618873537,-0.624966502,-0.632443547,-0.639634728,-0.647478878,-0.671276867,-0.691292346,-0.705423832,-0.713126659,-0.722061515,-0.728025794,-0.731649637,-0.73590678,-0.743924856,-0.754788578,-0.764089584,-0.769854546,-0.773790479,-0.779280901,-0.785601139,-0.791069746,-0.796600819,-0.802629769,-0.814950943,-0.820024252,-0.823982179,-0.82441467,-0.824540436,-0.82643646,-0.82685554,-0.825704336,-0.822721004,-0.818092346,-0.815062106,-0.81501019,-0.816750467,-0.830916584,-0.805277407,-0.77466774,-0.759325266,-0.755746901,-0.764350057,-0.788170993,-0.819066942,-0.855843723,-0.898420095,-0.935210407,-0.957338095,-0.976179123,-0.989418209,-0.997783303,-0.999745548,-0.993794978,-0.982532799,-0.966622531,-0.945288658,-0.917512894,-0.886340857,-0.858474255
681,681,RDM14T,-0.293990135,-0.596712708,-0.631798267,-0.69440645,-0.727649868,-0.73532337,-0.716833353,-0.716748059,-0.723866642,-0.722275019,-0.724756837,-0.723538697,-0.722166121,-0.723238647,-0.723965645,-0.724361539,-0.726824343,-0.728600681,-0.730569661,-0.732595861,-0.735952139,-0.737956285,-0.737092674,-0.734232306,-0.732421517,-0.735168993,-0.748928547,-0.766388595,-0.781188369,-0.790588379,-0.79554373,-0.799406886,-0.801787138,-0.80324769,-0.805504084,-0.809203982,-0.813383639,-0.817107499,-0.828363419,-0.834253907,-0.837083817,-0.839377105,-0.841960669,-0.842354834,-0.841257155,-0.839822471,-0.837290764,-0.83412075,-0.830009043,-0.826962054,-0.826624393,-0.830916584,-0.805277407,-0.77466774,-0.759325266,-0.755746901,-0.764350057,-0.788170993,-0.819066942,-0.855843723,-0.898420095,-0.935210407,-0.957338095,-0.976179123,-0.989418209,-0.997783303,-0.999745548,-0.993794978,-0.982532799,-0.966622531,-0.945288658,-0.917512894,-0.886340857,-0.858474255
682,682,RDM13T,-0.749749243,-0.942097723,-0.899298489,-0.843188226,-0.815668404,-0.807998657,-0.799818397,-0.804988861,-0.805069387,-0.801897168,-0.801824749,-0.804244399,-0.803511679,-0.802626729,-0.80012852,-0.797624171,-0.795061529,-0.791819334,-0.787541389,-0.784586489,-0.777919352,-0.767171621,-0.761025786,-0.768239081,-0.783853531,-0.799347758,-0.809820175,-0.81388247,-0.813649774,-0.813973665,-0.815193653,-0.816152155,-0.817437768,-0.81867224,-0.820005774,-0.82073319,-0.821862638,-0.82382071,-0.833221555,-0.8381024,-0.843661427,-0.849988043,-0.853551626,-0.854968429,-0.854173422,-0.851919413,-0.84974587,-0.847949088,-0.845615447,-0.842381477,-0.838255167,-0.819140792,-0.779606283,-0.747742832,-0.732861042,-0.725228548,-0.742125154,-0.773513854,-0.814660132,-0.853306711,-0.902571201,-0.941937625,-0.9672212,-0.983300447,-0.994287372,-0.99972719,-0.997336388,-0.986960828,-0.973227322,-0.957371891,-0.936705828,-0.910812616,-0.88138485,-0.852508128
683,683,RDM12T,-0.933332622,-0.833973825,-0.769782007,-0.727593303,-0.743517637,-0.753836632,-0.76497978,-0.792982161,-0.802010477,-0.80065006,-0.799826026,-0.801588058,-0.801854253,-0.805927932,-0.809164226,-0.812523425,-0.81485045,-0.817114353,-0.817472875,-0.817020297,-0.813964605,-0.825091243,-0.836906672,-0.843835831,-0.84285599,-0.838849366,-0.834671497,-0.831002772,-0.829001129,-0.827927589,-0.828008235,-0.829692006,-0.832173109,-0.834211648,-0.836045563,-0.838016927,-0.83999151,-0.841578066,-0.845181823,-0.849301875,-0.856332541,-0.861145616,-0.864260316,-0.865701914,-0.865065813,-0.863368332,-0.861424088,-0.859701753,-0.858262181,-0.855387807,-0.84845221,-0.830744147,-0.790344596,-0.760410666,-0.741615713,-0.729032993,-0.745152593,-0.773866475,-0.815716326,-0.854918838,-0.905344009,-0.945223749,-0.97143203,-0.986748159,-0.99647522,-0.999997973,-0.994865954,-0.98154968,-0.965659142,-0.947835982,-0.925278187,-0.897167742,-0.865508854,-0.834661007
684,684,RDM11T,-0.804178417,-0.738642275,-0.817915976,-0.875514805,-0.902017355,-0.914100587,-0.92621851,-0.921081543,-0.921439946,-0.924540162,-0.925792158,-0.929376006,-0.934809446,-0.938175499,-0.944446623,-0.951980114,-0.959483802,-0.966217995,-0.970752597,-0.973426163,-0.967290521,-0.965230763,-0.955424368,-0.934113503,-0.903148353,-0.872152448,-0.846870065,-0.829018414,-0.819885671,-0.81777072,-0.818267763,-0.820062757,-0.822593153,-0.825324774,-0.829250157,-0.833112299,-0.83588779,-0.83795625,-0.842962563,-0.850096166,-0.856329143,-0.861754119,-0.86572665,-0.867691815,-0.86797148,-0.86729598,-0.865709245,-0.863978088,-0.861128271,-0.855714321,-0.84685868,-0.820271969,-0.770991921,-0.742665768,-0.725189924,-0.713873565,-0.733443558,-0.767751634,-0.816047907,-0.857696652,-0.907529473,-0.946877539,-0.973588347,-0.988400996,-0.997282147,-0.999884665,-0.993481755,-0.97949338,-0.963866115,-0.94705981,-0.925629139,-0.900049031,-0.870704114,-0.840152681
685,685,RDM01T,-0.478875995,-0.627401829,-0.683422446,-0.656797528,-0.662614286,-0.664434254,-0.662839949,-0.659100831,-0.661717057,-0.667360306,-0.675011337,-0.680705547,-0.68438679,-0.688731372,-0.695237935,-0.70239228,-0.709830999,-0.717274189,-0.724689245,-0.73027283,-0.735688806,-0.750148237,-0.753122628,-0.753848135,-0.752960503,-0.753559828,-0.752196252,-0.749695837,-0.74722141,-0.74584657,-0.745579004,-0.747303307,-0.747226775,-0.745439291,-0.743282914,-0.741443753,-0.741489112,-0.743391454,-0.755529046,-0.76575762,-0.77654326,-0.787320495,-0.797304094,-0.804749191,-0.809435964,-0.810738802,-0.809392214,-0.805618823,-0.800704598,-0.795478523,-0.790577292,-0.781650186,-0.727145433,-0.691584826,-0.688435018,-0.697817266,-0.71521461,-0.762573004,-0.81477201,-0.864552081,-0.902351141,-0.939667106,-0.965415418,-0.981326878,-0.992446661,-0.99922514,-0.998892009,-0.992061973,-0.981900036,-0.970047176,-0.954929531,-0.936681569,-0.916102827,-0.892652214
686,686,RDM02T,-0.900609851,-0.758829415,-0.725181639,-0.730686188,-0.741363406,-0.744473577,-0.751205146,-0.75075233,-0.748352945,-0.751085758,-0.751127601,-0.748966813,-0.747236133,-0.745662749,-0.743333757,-0.741762042,-0.739542067,-0.736758292,-0.733578384,-0.73040539,-0.722042263,-0.717139602,-0.716569483,-0.713221371,-0.713507712,-0.712909877,-0.712821126,-0.71181947,-0.710745037,-0.711540878,-0.710293174,-0.709875941,-0.711102605,-0.713610291,-0.716639042,-0.719337523,-0.721427023,-0.723487496,-0.732445717,-0.740323901,-0.749799013,-0.760095298,-0.771268904,-0.781560063,-0.789041817,-0.793789744,-0.795663238,-0.794033647,-0.790049493,-0.785185635,-0.780108213,-0.773315787,-0.732858956,-0.698849678,-0.697918177,-0.713025212,-0.728401244,-0.766017318,-0.81310755,-0.860587597,-0.898557603,-0.935001671,-0.95983398,-0.975528359,-0.988110781,-0.997090876,-0.999961436,-0.996085405,-0.987672865,-0.976646721,-0.962174177,-0.943870068,-0.923764884,-0.901732385
687,687,RDM03T,-0.815214872,-0.771686316,-0.775096357,-0.766355217,-0.783082843,-0.792291045,-0.79462713,-0.79542017,-0.795290887,-0.78995651,-0.785819352,-0.783283591,-0.777484894,-0.770108819,-0.761267006,-0.753828585,-0.747287631,-0.741430759,-0.735727012,-0.729138255,-0.720644593,-0.703793228,-0.695833862,-0.69550997,-0.693207264,-0.691700518,-0.69006753,-0.690416694,-0.692862868,-0.691852748,-0.690456152,-0.690128565,-0.691480219,-0.694405258,-0.698809206,-0.703646183,-0.707411826,-0.709882319,-0.716458499,-0.72319454,-0.732278168,-0.742646754,-0.754565477,-0.766376793,-0.775934875,-0.783041418,-0.78661263,-0.786879361,-0.78426522,-0.780189037,-0.7754336,-0.773315787,-0.732858956,-0.698849678,-0.697918177,-0.713025212,-0.728401244,-0.766017318,-0.81310755,-0.860587597,-0.898557603,-0.935001671,-0.95983398,-0.975528359,-0.988110781,-0.997090876,-0.999961436,-0.996085405,-0.987672865,-0.976646721,-0.962174177,-0.943870068,-0.923764884,-0.901732385
688,688,RDM04T,-0.939791799,-0.811834097,-0.77881968,-0.767796695,-0.757576644,-0.743635476,-0.740261614,-0.732548833,-0.726962209,-0.718021154,-0.713258266,-0.708560586,-0.704650581,-0.700716972,-0.696153641,-0.692472517,-0.689977467,-0.688447833,-0.686558306,-0.683207393,-0.680931151,-0.668863416,-0.655482709,-0.643328249,-0.63400054,-0.634349108,-0.631535411,-0.628222764,-0.628321946,-0.630508423,-0.635078192,-0.640344322,-0.645217836,-0.64929527,-0.652716041,-0.655974746,-0.659245312,-0.6622805,-0.669240415,-0.672356665,-0.679060459,-0.689469099,-0.701798797,-0.715455234,-0.729428768,-0.741988719,-0.751723826,-0.758188009,-0.761839986,-0.76149857,-0.757690012,-0.762419403,-0.738353789,-0.710447609,-0.708695054,-0.726382971,-0.74308902,-0.77054137,-0.812583685,-0.857852161,-0.898648322,-0.930456579,-0.953911662,-0.96966356,-0.983286917,-0.993881702,-0.999614358,-0.998663008,-0.992313147,-0.982207716,-0.968453825,-0.950233281,-0.930307508,-0.910311162
689,689,RDM05T,-0.000169548,-0.130538002,-0.245503336,-0.326010853,-0.388997644,-0.434150904,-0.484166086,-0.5220716,-0.54950726,-0.563430488,-0.578472972,-0.589718938,-0.600498855,-0.605766177,-0.60999161,-0.613300562,-0.617494345,-0.622548759,-0.625246406,-0.625955701,-0.654385328,-0.646914959,-0.637922764,-0.629470825,-0.62679249,-0.617175162,-0.61149627,-0.609059811,-0.609702885,-0.613137424,-0.618670344,-0.624587655,-0.630552411,-0.635270298,-0.638585985,-0.641061604,-0.643630087,-0.646426439,-0.65601027,-0.659425855,-0.665799916,-0.675929129,-0.688360214,-0.702199161,-0.716602743,-0.730065942,-0.741143405,-0.748568177,-0.753388286,-0.754098237,-0.750807881,-0.742456555,-0.729028285,-0.707396746,-0.707263768,-0.725562871,-0.747265875,-0.771350622,-0.812338054,-0.85761553,-0.900207877,-0.928140044,-0.951072752,-0.966417313,-0.980196953,-0.991549075,-0.998760819,-0.999628544,-0.994991362,-0.986154318,-0.973710299,-0.957475126,-0.9395504,-0.921811402
690,690,RDM06T,-0.464928865,-0.575253725,-0.562784612,-0.542613983,-0.525312543,-0.515380263,-0.509338021,-0.50852716,-0.513124526,-0.52180922,-0.528145552,-0.534932554,-0.541385412,-0.548861682,-0.553363025,-0.56007427,-0.568059504,-0.573581636,-0.577845037,-0.582322419,-0.58852464,-0.591413796,-0.598965049,-0.593494236,-0.587225676,-0.582623541,-0.578924716,-0.577419758,-0.579745471,-0.584654272,-0.590384126,-0.596898973,-0.601911187,-0.605578661,-0.608257949,-0.609656811,-0.610088766,-0.610900819,-0.619266748,-0.627366304,-0.63515228,-0.644956827,-0.657465875,-0.671383858,-0.685413122,-0.700582862,-0.714275122,-0.725249887,-0.732424676,-0.735798299,-0.735195041,-0.742456555,-0.729028285,-0.707396746,-0.707263768,-0.725562871,-0.747265875,-0.771350622,-0.812338054,-0.85761553,-0.900207877,-0.928140044,-0.951072752,-0.966417313,-0.980196953,-0.991549075,-0.998760819,-0.999628544,-0.994991362,-0.986154318,-0.973710299,-0.957475126,-0.9395504,-0.921811402
691,691,RDM07T,-0.707104623,-0.612854064,-0.619193792,-0.599315822,-0.593817711,-0.576203227,-0.569863319,-0.557275712,-0.557094336,-0.551776946,-0.542292178,-0.534679949,-0.528791547,-0.523550451,-0.52196157,-0.520219088,-0.52037257,-0.521709502,-0.527413189,-0.533706248,-0.556444108,-0.573607326,-0.568992615,-0.564930737,-0.564402521,-0.564053118,-0.564962387,-0.566760004,-0.567998827,-0.57190764,-0.576815665,-0.582135499,-0.585900366,-0.588562727,-0.59047395,-0.591406226,-0.591683507,-0.59209466,-0.599486232,-0.6105479,-0.621223807,-0.631786048,-0.644446015,-0.658263147,-0.672290087,-0.687654316,-0.701957583,-0.713739455,-0.721758246,-0.7259112,-0.726829112,-0.722790778,-0.717881978,-0.705252588,-0.707594037,-0.726697266,-0.751556635,-0.773729444,-0.812310636,-0.858089626,-0.898842037,-0.926174879,-0.948248208,-0.963152766,-0.977060795,-0.98898977,-0.997483909,-0.999989927,-0.997018456,-0.989524662,-0.978286147,-0.963881075,-0.947870851,-0.93183893
692,692,RDM08T,-0.6332708,-0.536339879,-0.536032617,-0.564146042,-0.569707334,-0.554149806,-0.546377838,-0.542824745,-0.540436625,-0.536514819,-0.540073097,-0.537516475,-0.532358408,-0.52712518,-0.525432527,-0.522903979,-0.523065209,-0.525763035,-0.522788465,-0.518934965,-0.511725664,-0.503522992,-0.505503476,-0.511545539,-0.520264804,-0.529399693,-0.537546098,-0.544128239,-0.548297286,-0.550076604,-0.549463511,-0.550466597,-0.551207721,-0.551086545,-0.550659478,-0.549744844,-0.549296677,-0.549566865,-0.557915866,-0.571961582,-0.590338647,-0.605354249,-0.618665874,-0.632420897,-0.646614492,-0.661964476,-0.676591337,-0.68908155,-0.698621035,-0.704873562,-0.708209872,-0.722790778,-0.717881978,-0.705252588,-0.707594037,-0.726697266,-0.751556635,-0.773729444,-0.812310636,-0.858089626,-0.898842037,-0.926174879,-0.948248208,-0.963152766,-0.977060795,-0.98898977,-0.997483909,-0.999989927,-0.997018456,-0.989524662,-0.978286147,-0.963881075,-0.947870851,-0.93183893
693,693,RDM09T,-0.488523811,-0.583250165,-0.526879489,-0.501813233,-0.493445724,-0.508226752,-0.519615531,-0.517039061,-0.510219693,-0.50761044,-0.518225193,-0.524721503,-0.532429457,-0.542086542,-0.538703561,-0.530878067,-0.518776238,-0.502947032,-0.494404554,-0.487461686,-0.482168466,-0.476413816,-0.482582927,-0.491843581,-0.502842665,-0.51408267,-0.524203122,-0.532059729,-0.536909938,-0.538635492,-0.539016008,-0.537372947,-0.536085069,-0.534664631,-0.532624781,-0.530833423,-0.529482126,-0.529262722,-0.536518514,-0.549856305,-0.569078803,-0.587010145,-0.601058841,-0.614645422,-0.628975809,-0.643914223,-0.65849781,-0.672179997,-0.68323499,-0.691549599,-0.69711709,-0.70960784,-0.720021784,-0.722942531,-0.723149002,-0.740110815,-0.764416873,-0.782491446,-0.813994229,-0.857822895,-0.896341503,-0.923506796,-0.941830933,-0.957355976,-0.971477449,-0.984252334,-0.994572818,-0.999583066,-0.998916209,-0.992758036,-0.982287049,-0.968298852,-0.952530861,-0.937644005
694,694,RDM10T,0.057017341,-0.429358006,-0.466678232,-0.44578734,-0.454719573,-0.453072697,-0.474842995,-0.502457261,-0.520496249,-0.53821981,-0.531402349,-0.520733953,-0.5052827,-0.483456135,-0.476638645,-0.471905529,-0.467058897,-0.46591112,-0.464545727,-0.463328004,-0.46373415,-0.462813616,-0.466667891,-0.47715041,-0.488305449,-0.499968529,-0.510187507,-0.517782807,-0.522453129,-0.525632143,-0.526269734,-0.524578631,-0.521013737,-0.517707527,-0.514965475,-0.512683451,-0.511233628,-0.510917068,-0.517399132,-0.529846489,-0.548409581,-0.568365037,-0.583849847,-0.597276032,-0.611577809,-0.625775397,-0.640058577,-0.654260814,-0.666988254,-0.677213728,-0.685362995,-0.70960784,-0.720021784,-0.722942531,-0.723149002,-0.740110815,-0.764416873,-0.782491446,-0.813994229,-0.857822895,-0.896341503,-0.923506796,-0.941830933,-0.957355976,-0.971477449,-0.984252334,-0.994572818,-0.999583066,-0.998916209,-0.992758036,-0.982287049,-0.968298852,-0.952530861,-0.937644005
695,695,RHO11T,-0.481911391,-0.416456878,-0.391567558,-0.38381514,-0.385143697,-0.387341857,-0.402751029,-0.431919396,-0.472764581,-0.517998636,-0.564152598,-0.61312747,-0.66558075,-0.720296204,-0.772713482,-0.819226623,-0.857341409,-0.886733413,-0.908002973,-0.923233271,-0.942430794,-0.950924098,-0.949891627,-0.944320321,-0.939430237,-0.941490114,-0.949622571,-0.965362489,-0.979576707,-0.989473283,-0.995800555,-0.999272525,-0.999975622,-0.999032915,-0.997159064,-0.994658828,-0.99145478,-0.987602532,-0.960067749,-0.921395838,-0.868020177,-0.803950369,-0.726325631,-0.622677445,-0.421152949,0.06618204,0.705406368,0.930262387,0.968660831,0.967620015,0.95987457,0.895745456,0.757462144,0.583444417,0.475661814,0.410673767,0.363498807,0.339945674,0.339510202,0.314530194,0.280630946,0.228463531,0.183371499,0.151151285,0.11059422,0.083531357,0.079182528,0.08449734,0.083931923,0.068433553,0.038968619,0.003807925,-0.036765546,-0.080937363
696,696,RHO12T,-0.456305414,-0.543699503,-0.60285306,-0.648386836,-0.70584631,-0.764065385,-0.81982851,-0.871857047,-0.917966366,-0.955442905,-0.980721593,-0.995115042,-0.999955356,-0.997485995,-0.989973187,-0.979193509,-0.966163754,-0.951107383,-0.934797645,-0.917212009,-0.892161965,-0.836935341,-0.800352216,-0.787610173,-0.7863307,-0.789607406,-0.79892993,-0.8156991,-0.839604855,-0.866367936,-0.893579125,-0.921007693,-0.943026662,-0.959111094,-0.971458852,-0.981357634,-0.98823297,-0.993632913,-0.995882332,-0.947070777,-0.836224318,-0.668210745,-0.458627969,-0.204990685,0.09731546,0.400289923,0.649996281,0.79084444,0.850683451,0.871013284,0.876230657,0.884090245,0.800329566,0.63403064,0.505814195,0.438041508,0.388496488,0.362139553,0.356987745,0.328682661,0.293191403,0.235620052,0.183438301,0.145391822,0.106520742,0.08079882,0.075613178,0.079959445,0.079264283,0.062196527,0.032134872,-0.003663683,-0.044621103,-0.088724531
697,697,RHO13T,-0.981340706,-0.973252177,-0.961751103,-0.957226336,-0.957985759,-0.956066728,-0.952249229,-0.952116966,-0.953238189,-0.953759253,-0.954422295,-0.952470422,-0.945902944,-0.935440183,-0.921381414,-0.904839933,-0.886270165,-0.866372943,-0.845015109,-0.822446585,-0.764915645,-0.709598243,-0.661403537,-0.635662556,-0.631598771,-0.649573505,-0.681943119,-0.720926881,-0.754581153,-0.780575275,-0.80119276,-0.818418264,-0.833084047,-0.846188426,-0.85942173,-0.877084613,-0.894777954,-0.911123753,-0.948676646,-0.971710801,-0.999993384,-0.8987692,-0.520968139,-0.11809729,0.168888599,0.377010107,0.547676742,0.675888658,0.755109906,0.80163902,0.825968206,0.868690372,0.817330897,0.677221358,0.5372715,0.466127396,0.411122411,0.384112805,0.373584986,0.343693018,0.30571574,0.242889181,0.183702663,0.140231282,0.102823503,0.079175159,0.071830258,0.075126044,0.073342837,0.054766096,0.024501884,-0.011717202,-0.052900795,-0.096516483
698,698,RHO14T,0.5877949,0.575236261,0.587234437,0.572320163,0.554266751,0.530299008,0.506840527,0.478730857,0.449562192,0.421983868,0.394023329,0.363943964,0.330568641,0.294221222,0.25567922,0.213959292,0.169519141,0.1222976,0.071665704,0.01754871,-0.083157785,-0.287757069,-0.4827106,-0.618048251,-0.691440284,-0.723719597,-0.728940308,-0.722506225,-0.70889318,-0.692180514,-0.675990283,-0.662631691,-0.64799422,-0.63194716,-0.618824124,-0.611755431,-0.612504601,-0.620008409,-0.686328173,-0.739619434,-0.794144928,-0.857227743,-0.962834895,-0.905545473,-0.165570006,0.247062892,0.427315593,0.54749161,0.646220744,0.731679022,0.793249965,0.838271976,0.816559672,0.727343976,0.595748782,0.503993094,0.450062364,0.408039957,0.381273121,0.342960566,0.305704862,0.252073318,0.178390563,0.124945499,0.090856165,0.063474067,0.045380648,0.04775415,0.052548189,0.037045736,0.005758166,-0.034778882,-0.076479219,-0.11583247
699,699,RHO15T,-0.999845088,-0.99902612,-0.995402813,-0.991840899,-0.98595953,-0.977557242,-0.966627657,-0.955890357,-0.945698142,-0.937136054,-0.929330468,-0.921720266,-0.914144039,-0.906144321,-0.897208035,-0.887492001,-0.877402425,-0.866685152,-0.855459213,-0.843812585,-0.849619865,-0.807520032,-0.759877443,-0.703862488,-0.651210189,-0.601745009,-0.55867058,-0.520960808,-0.494146317,-0.478022814,-0.472640008,-0.476243526,-0.484345317,-0.492512316,-0.499548316,-0.508614838,-0.514807999,-0.522495627,-0.55565089,-0.593685448,-0.648670673,-0.703300834,-0.756430984,-0.829286397,-0.946141183,-0.896531701,-0.063539736,0.340697587,0.533483088,0.663220048,0.76093173,0.857668757,0.814027846,0.709656119,0.584678352,0.480232269,0.41925472,0.367187411,0.314276934,0.285756081,0.256606936,0.228165716,0.167868167,0.107339755,0.073171876,0.040502347,0.013966972,0.018863663,0.033708058,0.029918171,0.000358733,-0.045939874,-0.089619786,-0.124453932
