OBJECTID_1,OBJECTID,PadID,wnes_9m,wnes_15m,wnes_21m,wnes_27m,wnes_33m,wnes_39m,wnes_45m,wnes_51m,wnes_57m,wnes_63m,wnes_69m,wnes_75m,wnes_81m,wnes_87m,wnes_93m,wnes_99m,wnes_105m,wnes_111m,wnes_117m,wnes_123m,wnes_130m,wnes_150m,wnes_170m,wnes_190m,wnes_210m,wnes_230m,wnes_250m,wnes_270m,wnes_290m,wnes_310m,wnes_330m,wnes_350m,wnes_370m,wnes_390m,wnes_410m,wnes_430m,wnes_450m,wnes_470m,wnes_530m,wnes_570m,wnes_610m,wnes_650m,wnes_690m,wnes_730m,wnes_770m,wnes_810m,wnes_850m,wnes_890m,wnes_930m,wnes_970m,wnes_1010m,wnes_1110m,wnes_1290m,wnes_1470m,wnes_1650m,wnes_1830m,wnes_2010m,wnes_2190m,wnes_2370m,wnes_2550m,wnes_2730m,wnes_2910m,wnes_3090m,wnes_3270m,wnes_3450m,wnes_3630m,wnes_3810m,wnes_3990m,wnes_4170m,wnes_4350m,wnes_4530m,wnes_4710m,wnes_4890m,wnes_5070m
773,773,SMI11T,-0.793589413,-0.787604272,-0.792524993,-0.792867422,-0.793685317,-0.793799102,-0.795994043,-0.803047001,-0.808783948,-0.81575954,-0.822465539,-0.830057085,-0.837203979,-0.845487654,-0.855150759,-0.864575624,-0.871785223,-0.877353787,-0.881492853,-0.884306848,-0.835542619,-0.841445565,-0.877553105,-0.914081335,-0.918052614,-0.918271959,-0.920529127,-0.924128294,-0.926801264,-0.928728402,-0.931021869,-0.933349788,-0.935854614,-0.938066423,-0.939900815,-0.940590322,-0.939952791,-0.937801898,-0.923954487,-0.910089433,-0.898274183,-0.888526976,-0.879374087,-0.86920166,-0.859061599,-0.847410142,-0.832091272,-0.814553916,-0.799327552,-0.762582302,-0.739038587,-0.621778607,-0.14219141,0.971329153,0.884092331,0.892437696,0.871053338,0.862412035,0.858981967,0.879887164,0.93098712,0.973044693,0.99373877,0.999264359,0.999994457,0.999999642,0.999812782,0.999219775,0.997739673,0.995114863,0.991337895,0.98729372,0.98476851,0.983913243
774,774,SMI21T,6.03596E-06,-0.195114881,-0.295888036,-0.299118906,-0.342328817,-0.379846066,-0.382920504,-0.357215017,-0.300034583,-0.237147301,-0.184108108,-0.15445219,-0.14309226,-0.140369743,-0.139852285,-0.143425316,-0.15602082,-0.239702255,-0.389045238,-0.543703496,-0.64683938,-0.861040115,-0.898732305,-0.912748158,-0.923446238,-0.929053426,-0.930042922,-0.930889964,-0.93387413,-0.93573308,-0.937696457,-0.940416217,-0.942782044,-0.943957627,-0.943627656,-0.941981256,-0.939512253,-0.936369061,-0.922865987,-0.913540959,-0.902310014,-0.890900731,-0.87866509,-0.868015468,-0.857846737,-0.843875408,-0.826982081,-0.807040572,-0.787189126,-0.764896274,-0.729292393,-0.577976882,0.130273074,0.919389486,0.850607514,0.872356236,0.853772581,0.843115032,0.839874387,0.860093296,0.91530782,0.964656293,0.990616262,0.998561859,0.999963045,0.999994934,0.999868572,0.999231637,0.997735441,0.994979143,0.990791917,0.986341,0.983914137,0.983056843
775,775,SMI22T,-0.69736892,-0.668089986,-0.586363316,-0.537231684,-0.542857587,-0.5892151,-0.624968708,-0.619503677,-0.601371884,-0.577238679,-0.552906394,-0.532941759,-0.515007198,-0.501502216,-0.489898086,-0.48132816,-0.478269875,-0.49028796,-0.554702163,-0.650390446,-0.741708696,-0.898669541,-0.923083127,-0.938053906,-0.947757542,-0.951724768,-0.952875435,-0.953913808,-0.953094006,-0.951363325,-0.9512797,-0.950382054,-0.949626386,-0.948609769,-0.946907043,-0.944650412,-0.942044675,-0.939507186,-0.932042718,-0.92556107,-0.916356564,-0.904588521,-0.892862618,-0.881624997,-0.86885649,-0.854127765,-0.83711648,-0.817293286,-0.796096206,-0.776548803,-0.754773915,-0.656853199,-0.292408109,0.798027515,0.930633366,0.897722661,0.851576984,0.844195187,0.846067548,0.878055334,0.925510228,0.970638216,0.993651152,0.999562025,0.999937057,0.999839664,0.999978602,0.999333918,0.998038054,0.995156646,0.990644455,0.986463189,0.984388232,0.983877599
776,776,SMI23T,-0.826923788,-0.76142776,-0.728653729,-0.72225374,-0.738934338,-0.755631149,-0.771047473,-0.777066827,-0.78112936,-0.773580074,-0.758073866,-0.74081111,-0.721912146,-0.705105364,-0.687038302,-0.673186898,-0.665755272,-0.686730921,-0.747143686,-0.816436052,-0.859531105,-0.93972075,-0.947669089,-0.959497571,-0.96749568,-0.971158326,-0.971063077,-0.969461441,-0.96765852,-0.966361642,-0.96376878,-0.96004492,-0.957959533,-0.95526737,-0.952333331,-0.949700594,-0.947363794,-0.945379734,-0.939627111,-0.934646904,-0.926027715,-0.916848898,-0.906603038,-0.893880785,-0.880699277,-0.866294682,-0.849081457,-0.829904318,-0.810256004,-0.791276991,-0.774231911,-0.656853199,-0.292408109,0.798027515,0.930633366,0.897722661,0.851576984,0.844195187,0.846067548,0.878055334,0.925510228,0.970638216,0.993651152,0.999562025,0.999937057,0.999839664,0.999978602,0.999333918,0.998038054,0.995156646,0.990644455,0.986463189,0.984388232,0.983877599
777,777,SMI24T,-0.969086945,-0.946931005,-0.959929287,-0.962693036,-0.963387787,-0.965540946,-0.965752721,-0.966444671,-0.961652398,-0.955297291,-0.949719667,-0.944102347,-0.936584055,-0.928602695,-0.918653369,-0.911638856,-0.912661731,-0.929126322,-0.951178312,-0.968083501,-0.978785157,-0.986407936,-0.981463969,-0.983986318,-0.986904979,-0.987636685,-0.986444771,-0.984055638,-0.981264591,-0.978227675,-0.975631833,-0.973494589,-0.971882403,-0.969202638,-0.965427518,-0.962609887,-0.959454477,-0.956475377,-0.948712349,-0.943336427,-0.938015759,-0.930798948,-0.921919107,-0.911529362,-0.899182796,-0.884901106,-0.869084001,-0.852331996,-0.83591789,-0.820266485,-0.803992629,-0.703720927,-0.450316131,0.142053738,0.999884486,0.918597281,0.860274732,0.850006282,0.859614372,0.895454884,0.937615275,0.977153778,0.996134043,0.99999243,0.999504209,0.999478161,0.999978364,0.999482572,0.998238564,0.995049238,0.99025923,0.986760974,0.984970748,0.984902322
778,778,SMI25T,-0.999567866,-0.988600254,-0.99203974,-0.993639171,-0.992612302,-0.989324808,-0.984752595,-0.980087161,-0.977525175,-0.978596449,-0.980725586,-0.982702017,-0.984607637,-0.986373842,-0.987505913,-0.98879683,-0.990119219,-0.993417859,-0.997348309,-0.999448538,-0.999530196,-0.997873306,-0.993958473,-0.993157506,-0.992596328,-0.991784036,-0.990521729,-0.988543153,-0.98641634,-0.984141409,-0.982201576,-0.980520487,-0.979073107,-0.977591455,-0.97565192,-0.97239393,-0.96803993,-0.964627147,-0.954113841,-0.949738085,-0.944185913,-0.937177122,-0.93007046,-0.921347618,-0.910419345,-0.897414327,-0.883273184,-0.868945599,-0.854668677,-0.839884043,-0.823578417,-0.760625482,-0.554842412,-0.155091941,0.81896168,0.943712473,0.875898778,0.864359677,0.881304085,0.916609526,0.951369643,0.983837664,0.99815774,0.999747932,0.998639703,0.998920321,0.999870598,0.999651968,0.998283923,0.9946841,0.990113616,0.986982882,0.985754192,0.986045837
779,779,SMI26T,-0.999592185,-0.999984026,-0.999843895,-0.999860287,-0.999362051,-0.998653114,-0.997726798,-0.99619621,-0.994992912,-0.994315863,-0.994353831,-0.993971527,-0.99333173,-0.992743433,-0.992579401,-0.992990732,-0.994743288,-0.997923613,-0.999769747,-0.999990702,-0.999588907,-0.999653697,-0.997725785,-0.996111214,-0.99472779,-0.993790984,-0.992659867,-0.991192222,-0.989962816,-0.988814235,-0.987770498,-0.986769557,-0.985629737,-0.984065294,-0.981938899,-0.979281783,-0.976267874,-0.972357869,-0.961603522,-0.955731213,-0.949596047,-0.943302035,-0.936871767,-0.929249346,-0.920280457,-0.909629405,-0.898105681,-0.885852218,-0.872713506,-0.85835284,-0.841774166,-0.786498547,-0.62907809,-0.326597899,0.347464919,0.983714163,0.89983362,0.888878584,0.909014106,0.939574361,0.96906209,0.990041196,0.999532282,0.998836756,0.99735707,0.998199821,0.999695301,0.999810278,0.998198271,0.994315684,0.990028739,0.987534821,0.986680269,0.987227678
780,780,SMI27T,-0.988530219,-0.978847563,-0.98631537,-0.989311755,-0.991083086,-0.992071152,-0.992590427,-0.991777182,-0.99137044,-0.991241157,-0.990781784,-0.990358889,-0.989473701,-0.987959683,-0.985870123,-0.98353076,-0.982405841,-0.985086262,-0.989681125,-0.993288755,-0.997085094,-0.991889477,-0.991323054,-0.992327571,-0.993431866,-0.994564176,-0.995184839,-0.995301664,-0.995084405,-0.994632423,-0.993920624,-0.992972076,-0.991759121,-0.990216434,-0.988980055,-0.987923682,-0.986706257,-0.985026419,-0.976826191,-0.969424725,-0.962485492,-0.955391824,-0.949128926,-0.943038464,-0.93763268,-0.931924582,-0.924909115,-0.915378511,-0.903406918,-0.890297174,-0.875513256,-0.815819085,-0.686792314,-0.452687919,-0.037615526,0.971155047,0.936780095,0.925401866,0.940813303,0.962601185,0.98250246,0.995142341,0.999995828,0.997317731,0.995695531,0.996951878,0.999451935,0.999923646,0.998048961,0.993593335,0.990030229,0.988140166,0.987744331,0.988468766
781,781,SMI28T,-0.969376385,-0.965412259,-0.972537339,-0.97990936,-0.979272425,-0.979605615,-0.975703597,-0.97145474,-0.967804849,-0.964891255,-0.960276306,-0.954440117,-0.947170496,-0.939767241,-0.934275329,-0.933308005,-0.942312121,-0.958942711,-0.97420913,-0.983629286,-0.983150482,-0.991132677,-0.986629784,-0.988574028,-0.991200149,-0.993465483,-0.994914174,-0.99561131,-0.995669782,-0.995234609,-0.994525492,-0.993530214,-0.992783189,-0.992306352,-0.991896749,-0.991224825,-0.990211427,-0.988908648,-0.983106732,-0.978020549,-0.970803022,-0.963983953,-0.957933962,-0.953271091,-0.948967278,-0.944227993,-0.937945604,-0.929648638,-0.919749856,-0.907966673,-0.894458055,-0.844084024,-0.753969908,-0.557945967,-0.29418382,0.508342505,0.986480415,0.968182862,0.972062051,0.98244983,0.993157983,0.998800099,0.999216199,0.995201945,0.99382323,0.99575758,0.999105275,0.99998039,0.997786164,0.992971122,0.989934444,0.988800585,0.988900006,0.989765644
782,782,SMI29T,-0.955187023,-0.949639976,-0.949694991,-0.954834223,-0.957309604,-0.96149087,-0.962824881,-0.960603774,-0.959947228,-0.958319604,-0.955133557,-0.949882209,-0.943496883,-0.936080456,-0.928397119,-0.922904015,-0.928212404,-0.943531871,-0.960496545,-0.973595321,-0.98108393,-0.990395546,-0.987923145,-0.989757717,-0.99093461,-0.991503596,-0.991803288,-0.991985381,-0.99195081,-0.992468894,-0.993267715,-0.993832469,-0.993999839,-0.993869424,-0.993612885,-0.993311167,-0.993026257,-0.992634058,-0.98944813,-0.986004293,-0.981315374,-0.976023197,-0.970408738,-0.965381444,-0.960625648,-0.954982579,-0.948938906,-0.942596614,-0.934676409,-0.924854279,-0.913363576,-0.869406462,-0.796432555,-0.650205135,-0.462216616,-0.001041456,0.974719346,0.997986376,0.994541109,0.996144056,0.99920398,0.99984616,0.996960878,0.992447019,0.991796076,0.994422317,0.998618126,0.999995053,0.997555375,0.992400765,0.99017936,0.98954165,0.99016279,0.991094947
783,783,SMI30T,-0.966707051,-0.997012913,-0.99988687,-0.999981761,-0.999670088,-0.998795211,-0.997475863,-0.995577335,-0.99341917,-0.990369499,-0.985696018,-0.979919791,-0.97442776,-0.968436658,-0.962594092,-0.958301306,-0.960285962,-0.970590472,-0.980909407,-0.98801136,-0.991448224,-0.993469238,-0.989618182,-0.989344537,-0.989730477,-0.989223838,-0.987936974,-0.988292098,-0.989808559,-0.991312444,-0.992405415,-0.992996395,-0.993353307,-0.993599236,-0.993845284,-0.994132459,-0.994318008,-0.994232237,-0.992340207,-0.990118861,-0.987301826,-0.98374486,-0.979379237,-0.973840535,-0.96769774,-0.961640477,-0.955765605,-0.949465215,-0.942435443,-0.934209228,-0.924530625,-0.869406462,-0.796432555,-0.650205135,-0.462216616,-0.001041456,0.974719346,0.997986376,0.994541109,0.996144056,0.99920398,0.99984616,0.996960878,0.992447019,0.991796076,0.994422317,0.998618126,0.999995053,0.997555375,0.992400765,0.99017936,0.98954165,0.99016279,0.991094947
784,784,SMI05T,-0.969289899,-0.920618355,-0.921784997,-0.938871443,-0.958326578,-0.974721849,-0.985646129,-0.993005455,-0.997079313,-0.999186814,-0.999908805,-0.999981642,-0.999827206,-0.999631643,-0.999439836,-0.99925226,-0.999100566,-0.999072969,-0.999119759,-0.999249041,-0.99914217,-0.999980569,-0.999376476,-0.997405112,-0.994548678,-0.991532266,-0.98801595,-0.987930775,-0.988699317,-0.985672057,-0.983110368,-0.981989801,-0.98068589,-0.979065955,-0.977094293,-0.974872589,-0.972450674,-0.969242096,-0.962485492,-0.959153593,-0.955959141,-0.952888012,-0.947881401,-0.941711783,-0.934346735,-0.925674856,-0.916035533,-0.906221867,-0.895863175,-0.884119987,-0.870600104,-0.82808882,-0.682051003,-0.417392999,0.097751386,0.919514418,0.991510987,0.962067425,0.96602422,0.981317699,0.994196773,0.999804497,0.998323441,0.995168686,0.995694041,0.998549521,0.999800563,0.999819696,0.998116314,0.995060027,0.991895974,0.990103424,0.989138424,0.989457369
785,785,STN01T,0.568783939,0.552854002,0.532262683,0.52088362,0.511345685,0.501430273,0.494022131,0.485905319,0.480343968,0.479004562,0.48099941,0.485919803,0.49160558,0.498856395,0.50853616,0.520323396,0.532271206,0.543611467,0.556492031,0.575184166,0.593562901,0.655622959,0.743031263,0.826816499,0.898691416,0.953093708,0.986263573,0.999224067,0.997587442,0.98647058,0.969272137,0.947666466,0.922107756,0.893315136,0.862805724,0.832108557,0.802461743,0.774547517,0.706697822,0.667557657,0.635381877,0.609059215,0.585921645,0.560748696,0.535248697,0.510499954,0.48587051,0.460244417,0.433220744,0.405985922,0.380312175,0.327609211,0.272307903,0.220311984,0.173597619,0.129765183,0.086760573,0.048081286,0.019484317,-0.008909747,-0.042106498,-0.072118603,-0.096931063,-0.121883132,-0.15440461,-0.185409829,-0.208796442,-0.231940746,-0.268847108,-0.310435593,-0.346150458,-0.375956535,-0.408792406,-0.441509068
786,786,STN02T,0.377297759,0.428834796,0.431664228,0.434652835,0.435981035,0.43773663,0.440208524,0.4431656,0.446977049,0.450072289,0.452498078,0.456184119,0.461782753,0.470149517,0.479846001,0.491506308,0.505694568,0.522664189,0.540727437,0.558917582,0.586492121,0.65068692,0.737838566,0.818560183,0.887387753,0.941156924,0.976783752,0.995138228,0.999982834,0.995151877,0.983125627,0.965901256,0.944688618,0.920078516,0.893329203,0.865556538,0.83778584,0.811341822,0.741431773,0.698126793,0.661086798,0.628856838,0.60029906,0.570479214,0.540398121,0.510885179,0.482468307,0.453985006,0.425117135,0.397100955,0.371706963,0.327609211,0.272307903,0.220311984,0.173597619,0.129765183,0.086760573,0.048081286,0.019484317,-0.008909747,-0.042106498,-0.072118603,-0.096931063,-0.121883132,-0.15440461,-0.185409829,-0.208796442,-0.231940746,-0.268847108,-0.310435593,-0.346150458,-0.375956535,-0.408792406,-0.441509068
787,787,STN03T,0.334668428,0.340439737,0.34999463,0.367281795,0.376689821,0.389926702,0.400850952,0.411806285,0.423317909,0.435310185,0.44667694,0.458159089,0.469550014,0.481780857,0.495829254,0.511474431,0.529371202,0.5477615,0.566959858,0.587596893,0.598174632,0.672256827,0.741556525,0.820381761,0.888173997,0.940737963,0.976487637,0.995384276,0.999916017,0.994016767,0.981021285,0.962916434,0.94206357,0.919377565,0.895214498,0.870252192,0.845461369,0.82270956,0.752935588,0.709138632,0.669491708,0.633036435,0.599511445,0.565291941,0.531857789,0.498941928,0.467646629,0.437513471,0.408342302,0.381260812,0.357585371,0.327609211,0.272307903,0.220311984,0.173597619,0.129765183,0.086760573,0.048081286,0.019484317,-0.008909747,-0.042106498,-0.072118603,-0.096931063,-0.121883132,-0.15440461,-0.185409829,-0.208796442,-0.231940746,-0.268847108,-0.310435593,-0.346150458,-0.375956535,-0.408792406,-0.441509068
788,788,STN04T,0.443912745,0.422031939,0.414939612,0.41696161,0.414878756,0.420392215,0.428382337,0.440688401,0.455685765,0.470999122,0.48623848,0.50311327,0.521108985,0.539789021,0.559193671,0.579041541,0.598497391,0.617879748,0.637197733,0.656832576,0.641644001,0.714020312,0.784103394,0.846077621,0.909637332,0.957264066,0.987051964,0.99936837,0.996901035,0.983949184,0.96487385,0.942377329,0.918916464,0.894893765,0.870399892,0.845629752,0.821596503,0.799945474,0.732919872,0.691928744,0.653962612,0.619485021,0.584702909,0.551393926,0.519001603,0.487266183,0.457206339,0.42830047,0.400487363,0.374685317,0.352039576,0.317606509,0.266944617,0.219876155,0.177961856,0.135504484,0.091943718,0.05278632,0.023610024,-0.005079411,-0.037704036,-0.067882076,-0.095989071,-0.126871392,-0.163067386,-0.197189033,-0.223633036,-0.249165013,-0.289967686,-0.333627194,-0.367806613,-0.400031567,-0.435560733,-0.471019179
789,789,STN05T,0.58915621,0.591229022,0.599148571,0.6036309,0.614116192,0.637352586,0.658270895,0.679336846,0.698387086,0.718551397,0.738559425,0.757970512,0.776438594,0.793609619,0.808920503,0.822670519,0.835197985,0.8467924,0.857525051,0.867371678,0.862913489,0.895256102,0.925065637,0.952075481,0.975440443,0.991810679,0.999801278,0.996560514,0.984069169,0.964951932,0.942175031,0.917828977,0.893268466,0.870580018,0.848085046,0.82630986,0.80627048,0.785906076,0.721438944,0.681705952,0.644906938,0.605618358,0.567583084,0.531573415,0.497546077,0.46433863,0.432471722,0.403120577,0.376300305,0.352995932,0.333367288,0.300084412,0.24771449,0.196830392,0.159212679,0.119069614,0.079970308,0.043843117,0.016638659,-0.009855989,-0.03934814,-0.066510938,-0.094690271,-0.124537095,-0.161972299,-0.200760275,-0.231791049,-0.257535249,-0.296645761,-0.339193881,-0.369534075,-0.398898393,-0.430399418,-0.464486808
790,790,STN06T,0.993731678,0.991918087,0.993185699,0.995008528,0.997128367,0.99859035,0.999435544,0.999853373,0.999990284,0.999971449,0.999818504,0.999580562,0.999247432,0.9989115,0.998601794,0.998354435,0.998173416,0.998073041,0.998056352,0.998112619,0.968658507,0.977650642,0.986326337,0.994149923,0.998986721,0.999615788,0.994347751,0.981424749,0.962889194,0.940481842,0.916113973,0.890502155,0.865195334,0.84241879,0.820398688,0.798791707,0.779289365,0.759656727,0.699339867,0.66239351,0.626423538,0.589000762,0.552585363,0.517908216,0.485085636,0.453122944,0.422600746,0.394517809,0.368846536,0.346563458,0.327933222,0.289397806,0.242639095,0.195694208,0.162760317,0.12525329,0.085042231,0.048244413,0.020525282,-0.006404519,-0.035163704,-0.062540501,-0.093992323,-0.129407942,-0.170623541,-0.212126791,-0.246075824,-0.276235819,-0.318930954,-0.362154692,-0.39212817,-0.424455881,-0.458542585,-0.496374309
791,791,STN07T,0.546237111,0.56504035,0.566677988,0.576655567,0.59043014,0.614925385,0.645851493,0.678706527,0.712561667,0.74368614,0.771569073,0.796055615,0.817458391,0.836139977,0.851930976,0.865311325,0.877057552,0.886966109,0.895155251,0.901977539,0.916183889,0.927005827,0.931618631,0.931857347,0.928080559,0.920959771,0.911973774,0.900342882,0.884044945,0.864067972,0.843380272,0.820603073,0.798205137,0.777036548,0.756039083,0.735921144,0.718450606,0.70254606,0.652036309,0.620244086,0.587116897,0.554665208,0.522397399,0.491125256,0.460826516,0.431166828,0.403269827,0.377793163,0.35447523,0.334083229,0.316866487,0.289397806,0.242639095,0.195694208,0.162760317,0.12525329,0.085042231,0.048244413,0.020525282,-0.006404519,-0.035163704,-0.062540501,-0.093992323,-0.129407942,-0.170623541,-0.212126791,-0.246075824,-0.276235819,-0.318930954,-0.362154692,-0.39212817,-0.424455881,-0.458542585,-0.496374309
792,792,STN08T,0.494183272,0.480374813,0.505466402,0.517699361,0.524689019,0.530107617,0.535273135,0.543455362,0.552646279,0.562330723,0.573972285,0.586050689,0.59828335,0.610561848,0.623673618,0.636774063,0.649202108,0.660632253,0.671160042,0.680926442,0.745270908,0.767854571,0.780969262,0.786892474,0.788369238,0.786543787,0.782520711,0.777349055,0.768569112,0.754305124,0.735000789,0.716303468,0.698951781,0.681333065,0.664042652,0.64770329,0.633217156,0.621700406,0.591390193,0.566630602,0.541768909,0.517079234,0.493053138,0.46883142,0.444221973,0.419701904,0.397123277,0.375731111,0.355146855,0.335707217,0.318317413,0.292615026,0.255471915,0.216025189,0.183136687,0.14724578,0.102706872,0.061692808,0.030853337,0.001202659,-0.030202845,-0.061195899,-0.096756525,-0.138113737,-0.18259427,-0.222198665,-0.252954453,-0.288872838,-0.336860955,-0.380677372,-0.415716887,-0.452990174,-0.494082421,-0.536813974
793,793,STN09T,0.526695669,0.538578331,0.5420295,0.538642943,0.533991694,0.531350136,0.527858198,0.521756649,0.515032947,0.507285058,0.501125336,0.496725112,0.493665338,0.492073774,0.491344452,0.492068499,0.494164526,0.497898936,0.503013253,0.508709669,0.460931033,0.473518252,0.485686809,0.494652987,0.500347316,0.504930556,0.508046567,0.510094464,0.512650728,0.511422157,0.5109424,0.509221554,0.506289363,0.502988815,0.49979648,0.496954143,0.494621485,0.492826521,0.491902232,0.483884275,0.472568601,0.459861249,0.446535707,0.431784987,0.415003598,0.397713542,0.381018877,0.364678413,0.347972929,0.330715805,0.314007401,0.292615026,0.255471915,0.216025189,0.183136687,0.14724578,0.102706872,0.061692808,0.030853337,0.001202659,-0.030202845,-0.061195899,-0.096756525,-0.138113737,-0.18259427,-0.222198665,-0.252954453,-0.288872838,-0.336860955,-0.380677372,-0.415716887,-0.452990174,-0.494082421,-0.536813974
794,794,STN10T,0.50041759,0.478372723,0.447513133,0.436889082,0.42764768,0.419527918,0.411855072,0.404493511,0.396587789,0.388162374,0.380322874,0.373464823,0.367073357,0.360474259,0.353683352,0.346822888,0.340409458,0.334825575,0.330437899,0.326723009,0.320792019,0.315622807,0.315701872,0.316900045,0.317842185,0.319720179,0.318553716,0.32021907,0.320563823,0.324666739,0.335643768,0.345921308,0.352834225,0.360595465,0.368232161,0.376451164,0.385052502,0.394469291,0.416112185,0.422525018,0.422458231,0.419484407,0.414666474,0.407077461,0.396894157,0.38577199,0.373748451,0.360892981,0.346628428,0.330948114,0.31480974,0.279271185,0.248714417,0.213483334,0.184409603,0.152850583,0.108621985,0.066187315,0.03391112,0.003763265,-0.027543562,-0.059903305,-0.099396504,-0.144318223,-0.192845687,-0.235340849,-0.268205643,-0.310507089,-0.361583918,-0.404629976,-0.44273293,-0.482003659,-0.526235104,-0.571469247
