OBJECTID_1,OBJECTID,PadID,crosc_9m,crosc_15m,crosc_21m,crosc_27m,crosc_33m,crosc_39m,crosc_45m,crosc_51m,crosc_57m,crosc_63m,crosc_69m,crosc_75m,crosc_81m,crosc_87m,crosc_93m,crosc_99m,crosc_105m,crosc_111m,crosc_117m,crosc_123m,crosc_130m,crosc_150m,crosc_170m,crosc_190m,crosc_210m,crosc_230m,crosc_250m,crosc_270m,crosc_290m,crosc_310m,crosc_330m,crosc_350m,crosc_370m,crosc_390m,crosc_410m,crosc_430m,crosc_450m,crosc_470m,crosc_530m,crosc_570m,crosc_610m,crosc_650m,crosc_690m,crosc_730m,crosc_770m,crosc_810m,crosc_850m,crosc_890m,crosc_930m,crosc_970m,crosc_1010m,crosc_1110m,crosc_1290m,crosc_1470m,crosc_1650m,crosc_1830m,crosc_2010m,crosc_2190m,crosc_2370m,crosc_2550m,crosc_2730m,crosc_2910m,crosc_3090m,crosc_3270m,crosc_3450m,crosc_3630m,crosc_3810m,crosc_3990m,crosc_4170m,crosc_4350m,crosc_4530m,crosc_4710m,crosc_4890m,crosc_5070m
789,789,STN05T,5.33267E-05,0.000982823,0.001223454,0.001164248,0.001292288,0.001414938,0.001487644,0.001505601,0.001471955,0.001438514,0.001403377,0.001374317,0.001346556,0.001315767,0.001281563,0.001245693,0.001208688,0.001170224,0.001132641,0.001095288,0.00103361,0.000927723,0.000824119,0.000729993,0.000645647,0.00057066,0.00049478,0.000433424,0.000382667,0.000340518,0.000306242,0.000280193,0.000260085,0.000241312,0.000224712,0.000209991,0.000197582,0.000185167,0.000150218,0.000128936,0.000109593,9.3236E-05,7.83777E-05,6.47255E-05,5.24106E-05,4.13826E-05,3.1209E-05,2.18729E-05,1.38346E-05,7.44293E-06,2.71741E-06,-5.80285E-06,-1.02196E-05,-1.18895E-05,-1.17979E-05,-1.0639E-05,-9.05768E-06,-6.97809E-06,-4.87355E-06,-3.08746E-06,-1.49265E-06,-2.12902E-07,6.40204E-07,1.03357E-06,1.17413E-06,1.0719E-06,7.05253E-07,2.4256E-07,-1.5614E-07,-4.33656E-07,-5.97191E-07,-6.90488E-07,-7.81516E-07,-8.91686E-07
790,790,STN06T,0.006132036,0.00592208,0.005135668,0.004720509,0.004310278,0.003918112,0.00355847,0.003254407,0.00298473,0.002745158,0.002533184,0.002353312,0.002191352,0.002048723,0.001922072,0.00180972,0.001710041,0.001619341,0.001537217,0.001462225,0.001340041,0.001155108,0.001001827,0.000872968,0.000763172,0.000664404,0.000577507,0.000496415,0.000430664,0.000376843,0.000333604,0.0003006,0.000275244,0.000253395,0.000234625,0.000218665,0.0002052,0.000192177,0.000154077,0.000131455,0.000111499,9.44954E-05,7.91324E-05,6.51055E-05,5.2564E-05,4.15185E-05,3.14197E-05,2.2178E-05,1.42056E-05,7.83436E-06,3.11248E-06,-4.35102E-06,-9.35257E-06,-1.14611E-05,-1.14855E-05,-1.04302E-05,-9.01388E-06,-6.90908E-06,-4.71181E-06,-2.90813E-06,-1.38805E-06,-1.34275E-07,7.20339E-07,1.14632E-06,1.26444E-06,1.15694E-06,7.6292E-07,2.73072E-07,-1.58095E-07,-4.39288E-07,-6.25642E-07,-7.61367E-07,-8.90418E-07,-1.04761E-06
791,791,STN07T,-0.000550054,0.000409078,0.00045893,0.000557044,0.000590676,0.000608067,0.000671468,0.000744161,0.000812972,0.000869558,0.00092568,0.000975191,0.001019497,0.001054116,0.001078127,0.001090186,0.001093441,0.001091529,0.00108422,0.001072828,0.001175479,0.001069352,0.000962592,0.000859931,0.000764466,0.000676459,0.000600115,0.000531059,0.000464724,0.000407872,0.000361661,0.000325613,0.000295813,0.000271244,0.000250498,0.00023271,0.000217504,0.000202629,0.000160165,0.000135473,0.000114605,9.62543E-05,8.00599E-05,6.55709E-05,5.26968E-05,4.15351E-05,3.15882E-05,2.2614E-05,1.48211E-05,8.52086E-06,3.81332E-06,-4.35102E-06,-9.35257E-06,-1.14611E-05,-1.14855E-05,-1.04302E-05,-9.01388E-06,-6.90908E-06,-4.71181E-06,-2.90813E-06,-1.38805E-06,-1.34275E-07,7.20339E-07,1.14632E-06,1.26444E-06,1.15694E-06,7.6292E-07,2.73072E-07,-1.58095E-07,-4.39288E-07,-6.25642E-07,-7.61367E-07,-8.90418E-07,-1.04761E-06
792,792,STN08T,-7.35819E-05,-0.000378674,9.90398E-06,4.52453E-05,-5.30393E-05,-5.83491E-05,-3.55755E-05,2.46622E-05,9.3403E-05,0.000175763,0.000268625,0.000349893,0.00042467,0.000490214,0.000547661,0.000598244,0.000640684,0.000673687,0.000699029,0.000716105,0.000861612,0.000845777,0.000795488,0.000735152,0.000672546,0.000612051,0.000556417,0.000506553,0.000459817,0.000412541,0.000373955,0.000341116,0.000313113,0.000289169,0.000268042,0.00024845,0.000230249,0.000214166,0.000168032,0.000141966,0.000119488,0.000100288,8.34378E-05,6.86133E-05,5.56337E-05,4.43123E-05,3.41693E-05,2.51456E-05,1.72873E-05,1.07534E-05,5.72169E-06,-5.94907E-07,-6.40092E-06,-9.54967E-06,-1.05377E-05,-9.64312E-06,-8.42384E-06,-6.49459E-06,-4.43739E-06,-2.6918E-06,-1.30491E-06,-1.48012E-07,6.63871E-07,1.12295E-06,1.27486E-06,1.12492E-06,6.96103E-07,2.19801E-07,-2.07327E-07,-5.16845E-07,-7.33721E-07,-9.18676E-07,-1.09416E-06,-1.30232E-06
793,793,STN09T,-0.001415677,-2.66882E-05,0.000224477,0.000176574,0.000118896,9.45037E-05,0.000127269,0.000160817,0.000188762,0.000210236,0.000241239,0.000266715,0.000295236,0.000329118,0.000360292,0.000389874,0.000416396,0.00043997,0.000462426,0.000482687,0.000508594,0.000538787,0.000544041,0.000531152,0.000508129,0.000482015,0.000456269,0.000430707,0.000403815,0.000380308,0.000356531,0.000329681,0.000307729,0.000287417,0.000268628,0.000251173,0.000234238,0.000217862,0.000173139,0.000146198,0.000122741,0.000102728,8.54967E-05,7.04874E-05,5.75468E-05,4.61006E-05,3.59424E-05,2.70791E-05,1.9441E-05,1.29992E-05,7.84492E-06,-5.94907E-07,-6.40092E-06,-9.54967E-06,-1.05377E-05,-9.64312E-06,-8.42384E-06,-6.49459E-06,-4.43739E-06,-2.6918E-06,-1.30491E-06,-1.48012E-07,6.63871E-07,1.12295E-06,1.27486E-06,1.12492E-06,6.96103E-07,2.19801E-07,-2.07327E-07,-5.16845E-07,-7.33721E-07,-9.18676E-07,-1.09416E-06,-1.30232E-06
794,794,STN10T,0.000949406,0.000969315,0.00095469,0.00082113,0.000765633,0.000702588,0.000621446,0.000577348,0.000559011,0.0005451,0.000535827,0.000526658,0.000509184,0.000490525,0.000475391,0.000468814,0.000467087,0.000468263,0.000471962,0.000476029,0.000492832,0.000505307,0.000510316,0.000501281,0.000478965,0.000449978,0.000425507,0.00039864,0.000375673,0.000352112,0.0003284,0.000308705,0.000288653,0.000272427,0.000257215,0.000242579,0.000228453,0.000213801,0.000172585,0.000146908,0.000123961,0.000103726,8.64851E-05,7.1665E-05,5.88256E-05,4.74076E-05,3.73528E-05,2.86548E-05,2.12093E-05,1.49047E-05,9.63029E-06,9.9187E-08,-5.56549E-06,-9.00553E-06,-1.02358E-05,-9.42548E-06,-8.26662E-06,-6.25213E-06,-4.18559E-06,-2.51198E-06,-1.17088E-06,-7.32502E-08,7.20943E-07,1.17528E-06,1.34316E-06,1.16713E-06,7.12428E-07,2.02352E-07,-2.37828E-07,-5.65204E-07,-8.11673E-07,-1.04233E-06,-1.26545E-06,-1.51335E-06
795,795,STN20T,0.001404044,0.000312897,0.000161065,9.33115E-05,6.0825E-06,1.49089E-05,3.96599E-05,4.79616E-05,4.87958E-05,4.67332E-05,4.90522E-05,5.95323E-05,7.12425E-05,8.3767E-05,9.81486E-05,0.000110051,0.000120972,0.000130108,0.000139363,0.000148559,0.000154982,0.000182425,0.000213642,0.000237615,0.000250765,0.000257186,0.000256573,0.000253932,0.000249733,0.000245085,0.000240997,0.000232751,0.00022237,0.000209958,0.00019625,0.000181012,0.000166846,0.000152848,0.000116825,9.60479E-05,7.82824E-05,6.24989E-05,4.83629E-05,3.59576E-05,2.56154E-05,1.73155E-05,1.06734E-05,5.45634E-06,1.6922E-06,-8.96209E-07,-2.98582E-06,-6.79823E-06,-1.08969E-05,-1.21999E-05,-1.13021E-05,-1.07705E-05,-9.22758E-06,-6.6488E-06,-4.09814E-06,-2.29066E-06,-8.41716E-07,3.09514E-07,1.14233E-06,1.53277E-06,1.58222E-06,1.38957E-06,9.4224E-07,3.25173E-07,-1.54801E-07,-4.54198E-07,-7.13205E-07,-9.77724E-07,-1.24457E-06,-1.5272E-06
796,796,STN19T,0.000881757,0.000559268,0.000553057,0.00044688,0.000535944,0.00054533,0.000511699,0.000493819,0.000488949,0.000493083,0.000492224,0.000484783,0.000475184,0.000464524,0.000452174,0.000435083,0.000415138,0.00039591,0.000379443,0.000365601,0.000386974,0.000353092,0.000334886,0.000323111,0.000309332,0.000298598,0.000288017,0.000277471,0.000266362,0.000255322,0.000245621,0.000234477,0.000222964,0.000205336,0.000189409,0.00017348,0.000158148,0.000145945,0.000115155,9.61189E-05,7.87311E-05,6.27272E-05,4.82315E-05,3.53954E-05,2.47969E-05,1.6327E-05,9.44871E-06,4.25765E-06,7.52383E-07,-1.52432E-06,-3.47704E-06,-7.53608E-06,-1.1704E-05,-1.29453E-05,-1.17009E-05,-1.10171E-05,-9.48168E-06,-6.94792E-06,-4.38427E-06,-2.48044E-06,-9.95087E-07,2.12878E-07,1.07264E-06,1.48613E-06,1.51867E-06,1.36795E-06,9.69443E-07,3.80648E-07,-1.06757E-07,-3.85446E-07,-6.05952E-07,-8.24487E-07,-1.03647E-06,-1.29662E-06
797,797,STN18T,0.002179858,0.001192612,0.001235343,0.001148281,0.001111263,0.001071859,0.001039502,0.00097412,0.00093391,0.000880981,0.000832226,0.00078699,0.000745729,0.000708342,0.000672483,0.000641426,0.000611017,0.000582341,0.000552919,0.000526353,0.000484068,0.000419746,0.000372785,0.000338818,0.0003185,0.000302906,0.000289231,0.000274729,0.00026029,0.000246681,0.000232607,0.000220284,0.000201616,0.000186241,0.000171565,0.000157367,0.000143836,0.000131468,0.000105504,8.8349E-05,7.17658E-05,5.62227E-05,4.20237E-05,2.95267E-05,1.93371E-05,1.13191E-05,5.07092E-06,7.07491E-07,-1.99589E-06,-3.72944E-06,-5.12371E-06,-7.53608E-06,-1.1704E-05,-1.29453E-05,-1.17009E-05,-1.10171E-05,-9.48168E-06,-6.94792E-06,-4.38427E-06,-2.48044E-06,-9.95087E-07,2.12878E-07,1.07264E-06,1.48613E-06,1.51867E-06,1.36795E-06,9.69443E-07,3.80648E-07,-1.06757E-07,-3.85446E-07,-6.05952E-07,-8.24487E-07,-1.03647E-06,-1.29662E-06
798,798,STN17T,-0.003180754,0.000260995,0.000255017,0.00040929,0.000426934,0.000471642,0.000514323,0.000546979,0.00057149,0.000575864,0.000575032,0.000568579,0.000557059,0.000544623,0.000532354,0.000522154,0.000511597,0.000500924,0.000489424,0.000477469,0.000456537,0.000420671,0.000394412,0.000376882,0.000362679,0.000346587,0.000325384,0.000302255,0.000278072,0.000254435,0.000222798,0.000198467,0.000177569,0.000160082,0.00014564,0.00013373,0.000123587,0.000114509,9.17833E-05,7.81209E-05,6.30617E-05,4.82193E-05,3.43644E-05,2.24651E-05,1.271E-05,5.10754E-06,-1.26379E-07,-3.38402E-06,-5.27147E-06,-6.50125E-06,-7.45383E-06,-1.16387E-05,-1.46886E-05,-1.43523E-05,-1.25949E-05,-1.15298E-05,-9.75434E-06,-7.28544E-06,-4.70785E-06,-2.63051E-06,-1.05753E-06,1.92934E-07,1.05986E-06,1.47454E-06,1.4655E-06,1.34052E-06,1.01513E-06,4.81933E-07,-5.02231E-09,-2.69224E-07,-4.43851E-07,-6.14298E-07,-7.82297E-07,-1.00943E-06
799,799,STN16T,0.002222228,0.001305746,0.000815835,0.000372104,0.000197137,0.000128053,8.20604E-05,7.3871E-05,8.43028E-05,0.000107069,0.00013514,0.00016268,0.000190984,0.000214333,0.000236742,0.000256021,0.000273521,0.000292164,0.000311185,0.000328356,0.000377426,0.00041354,0.000429665,0.000429592,0.000416777,0.000394627,0.000367781,0.000338469,0.000291283,0.00025443,0.000221008,0.000191293,0.000166375,0.000146816,0.000131907,0.00012076,0.000112118,0.000104754,8.49499E-05,7.24912E-05,5.91841E-05,4.53067E-05,3.20592E-05,2.03865E-05,1.0697E-05,3.29748E-06,-1.57844E-06,-4.61715E-06,-6.40312E-06,-7.55976E-06,-8.43426E-06,-1.28527E-05,-1.55792E-05,-1.49202E-05,-1.29433E-05,-1.16567E-05,-9.77039E-06,-7.39697E-06,-4.91227E-06,-2.82911E-06,-1.18835E-06,1.04993E-07,9.72253E-07,1.37494E-06,1.37013E-06,1.27077E-06,9.84435E-07,4.81023E-07,9.61666E-09,-2.47815E-07,-3.95349E-07,-5.24253E-07,-6.50717E-07,-8.30243E-07
800,800,STN15T,0.001760926,0.000538687,0.000505052,0.00023763,9.68564E-05,4.88011E-05,4.80871E-05,6.46757E-05,8.51781E-05,9.66226E-05,0.000115665,0.000140164,0.00016696,0.000193119,0.000221222,0.000248456,0.000275725,0.000301767,0.000327291,0.000350597,0.000458322,0.000483362,0.000480164,0.000458806,0.000431262,0.000397005,0.000343161,0.000302818,0.00026454,0.000229882,0.000198609,0.000172143,0.000150378,0.000132951,0.000119212,0.000108469,0.000100131,9.34281E-05,7.67678E-05,6.53747E-05,5.32585E-05,4.10391E-05,2.88389E-05,1.77959E-05,8.49794E-06,1.44972E-06,-3.16415E-06,-6.0649E-06,-7.71154E-06,-8.73317E-06,-9.47005E-06,-1.28527E-05,-1.55792E-05,-1.49202E-05,-1.29433E-05,-1.16567E-05,-9.77039E-06,-7.39697E-06,-4.91227E-06,-2.82911E-06,-1.18835E-06,1.04993E-07,9.72253E-07,1.37494E-06,1.37013E-06,1.27077E-06,9.84435E-07,4.81023E-07,9.61666E-09,-2.47815E-07,-3.95349E-07,-5.24253E-07,-6.50717E-07,-8.30243E-07
801,801,STN14T,0.001143294,0.000618056,0.000174907,0.00024316,0.000253765,0.000279456,0.000345854,0.000377844,0.000400425,0.000411653,0.000428658,0.000450394,0.0004737,0.000496441,0.00051527,0.000531447,0.000542392,0.000547637,0.000547424,0.000543941,0.000545634,0.000525622,0.000493424,0.000461075,0.000420182,0.000356324,0.000309728,0.000272292,0.000237624,0.00020646,0.000180069,0.000157973,0.000139634,0.000124502,0.000112105,0.000102104,9.40267E-05,8.74133E-05,7.17311E-05,6.13101E-05,4.96445E-05,3.83757E-05,2.69067E-05,1.63853E-05,7.34953E-06,4.55574E-07,-4.05342E-06,-6.86106E-06,-8.42938E-06,-9.36096E-06,-1.00213E-05,-1.4266E-05,-1.64294E-05,-1.53975E-05,-1.32694E-05,-1.17623E-05,-9.73444E-06,-7.42417E-06,-5.07594E-06,-3.01589E-06,-1.29707E-06,2.06852E-08,8.87467E-07,1.25441E-06,1.27094E-06,1.18188E-06,9.28413E-07,4.52934E-07,9.03486E-09,-2.46742E-07,-3.68651E-07,-4.58716E-07,-5.48435E-07,-6.82712E-07
802,802,STN13T,0.002343265,0.001170334,0.001211559,0.001361115,0.001287798,0.001260419,0.001209539,0.00114987,0.00109464,0.001036789,0.00097977,0.000924525,0.000878325,0.000834321,0.00079337,0.000754634,0.000714639,0.00067552,0.000645617,0.000620067,0.000572317,0.000497516,0.000386528,0.000313594,0.000256848,0.000210472,0.000175278,0.000150236,0.000130342,0.000115581,0.000105393,9.79583E-05,9.22285E-05,8.7077E-05,8.20148E-05,7.68354E-05,7.15082E-05,6.64494E-05,5.35072E-05,4.61233E-05,3.79805E-05,2.92086E-05,2.02893E-05,1.15173E-05,3.32377E-06,-3.04004E-06,-7.12649E-06,-9.52942E-06,-1.07681E-05,-1.14285E-05,-1.1847E-05,-1.25199E-05,-1.5145E-05,-1.50502E-05,-1.30289E-05,-1.15854E-05,-9.59629E-06,-7.30454E-06,-5.12145E-06,-3.22199E-06,-1.48529E-06,-1.26933E-07,7.31367E-07,1.0694E-06,1.14195E-06,1.0654E-06,7.96438E-07,3.26517E-07,-7.6239E-08,-3.24577E-07,-4.44487E-07,-4.97727E-07,-5.51268E-07,-6.36737E-07
803,803,STN12T,-0.001372383,0.000771701,0.000836153,0.000674952,0.000596273,0.000580354,0.000573405,0.000560264,0.000549308,0.000535227,0.000519282,0.000507673,0.000506232,0.000503697,0.000496207,0.000478968,0.00045276,0.000455146,0.000429717,0.000384867,0.000459693,0.000350299,0.000286786,0.000236437,0.00018835,0.000150654,0.000122948,0.000104999,9.50414E-05,8.78811E-05,8.34362E-05,8.11972E-05,7.99904E-05,7.88247E-05,7.69958E-05,7.41613E-05,7.06924E-05,6.68147E-05,5.55518E-05,4.89141E-05,4.18636E-05,3.40848E-05,2.53998E-05,1.65471E-05,7.927E-06,7.71571E-07,-4.2864E-06,-7.46799E-06,-9.31045E-06,-1.034E-05,-1.10168E-05,-1.25199E-05,-1.5145E-05,-1.50502E-05,-1.30289E-05,-1.15854E-05,-9.59629E-06,-7.30454E-06,-5.12145E-06,-3.22199E-06,-1.48529E-06,-1.26933E-07,7.31367E-07,1.0694E-06,1.14195E-06,1.0654E-06,7.96438E-07,3.26517E-07,-7.6239E-08,-3.24577E-07,-4.44487E-07,-4.97727E-07,-5.51268E-07,-6.36737E-07
804,804,STN11T,-0.001597715,0.000125717,-0.000235167,-0.000136591,-6.74163E-05,1.42326E-05,3.94603E-05,4.24401E-05,2.67457E-05,-1.18537E-05,4.94336E-05,3.03781E-05,-3.13862E-05,-7.35849E-05,-6.29694E-05,6.92036E-06,9.94724E-06,5.16272E-06,3.26305E-06,7.25166E-07,-0.000100751,-8.97543E-05,-8.72234E-05,-8.11093E-05,-7.46588E-05,-6.26135E-05,-4.89876E-05,-3.77171E-05,-2.5586E-05,-1.34403E-05,-2.08634E-06,9.1713E-06,1.82306E-05,2.60657E-05,3.26001E-05,3.72745E-05,4.04158E-05,4.22056E-05,4.22327E-05,4.02779E-05,3.72165E-05,3.27319E-05,2.5991E-05,1.77431E-05,9.24743E-06,1.92748E-06,-3.66986E-06,-7.39727E-06,-9.70556E-06,-1.09845E-05,-1.186E-05,-1.41175E-05,-1.58356E-05,-1.54648E-05,-1.32583E-05,-1.16051E-05,-9.51261E-06,-7.2393E-06,-5.17285E-06,-3.34046E-06,-1.57982E-06,-1.97164E-07,6.29819E-07,9.38494E-07,1.02462E-06,9.51176E-07,6.89459E-07,2.57671E-07,-1.11881E-07,-3.45229E-07,-4.46736E-07,-4.70809E-07,-4.95205E-07,-5.43634E-07
805,805,STN21T,-0.002002577,-1.04744E-05,0.000340522,0.000260077,0.000195015,0.000101296,-5.98548E-05,-0.000143422,-0.000210695,-0.00022261,-0.000135034,-0.000152431,-0.000507228,-0.00070795,-0.00076996,-0.000653772,-0.000513987,-0.0004663,-0.000429371,-0.000397448,-0.00042795,-0.000328189,-0.000258148,-0.000202746,-0.000169035,-0.000147488,-0.000135026,-0.000128965,-0.000125363,-0.000122365,-0.00011917,-0.000115645,-0.000112218,-0.000109224,-0.000107236,-0.000106161,-0.000105423,-0.000104784,-0.000103965,-0.000102933,-9.82236E-05,-8.99587E-05,-8.05707E-05,-7.18862E-05,-6.42276E-05,-5.78991E-05,-5.27767E-05,-4.84011E-05,-4.45695E-05,-4.11376E-05,-3.80301E-05,-2.89638E-05,-2.10543E-05,-1.7382E-05,-1.48219E-05,-1.15923E-05,-8.98495E-06,-6.98564E-06,-5.15034E-06,-3.00523E-06,-1.19763E-06,3.14989E-08,7.19943E-07,9.92979E-07,1.05674E-06,9.27585E-07,7.55243E-07,5.26214E-07,2.36255E-07,5.63669E-10,-8.00318E-08,-1.07995E-07,-1.69092E-07,-2.55364E-07
806,806,STN22T,0.000348564,-0.000937032,-3.77983E-06,4.38575E-05,4.82138E-05,3.24272E-05,5.14172E-05,6.25618E-05,6.98464E-05,7.97965E-05,8.79389E-05,9.57154E-05,9.63654E-05,8.97731E-05,7.50535E-05,6.02023E-05,4.70378E-05,3.73025E-05,5.02949E-05,4.59136E-05,7.33084E-05,-0.000173846,-0.000159161,-0.000138609,-0.00012416,-0.000108399,-9.10765E-05,-7.59563E-05,-6.46264E-05,-5.68148E-05,-5.17893E-05,-4.92619E-05,-4.8884E-05,-5.00891E-05,-5.27195E-05,-5.60846E-05,-5.97197E-05,-6.33313E-05,-7.21939E-05,-7.63312E-05,-7.85813E-05,-7.68641E-05,-7.15351E-05,-6.50754E-05,-5.90685E-05,-5.38498E-05,-4.94028E-05,-4.55278E-05,-4.21714E-05,-3.91562E-05,-3.63825E-05,-3.13307E-05,-2.05868E-05,-1.72111E-05,-1.47533E-05,-1.15687E-05,-8.87626E-06,-6.87072E-06,-4.92603E-06,-2.79461E-06,-1.02897E-06,1.18781E-07,7.67358E-07,1.06512E-06,1.14935E-06,1.03007E-06,8.60737E-07,6.41667E-07,3.83311E-07,1.44135E-07,3.48633E-08,-2.50168E-08,-1.24321E-07,-2.59246E-07
807,807,STN23T,-0.002340876,-0.001258634,0.000257949,0.000447261,0.000442547,0.000410357,0.000350403,0.000266262,0.000243921,0.000233507,0.000219781,0.000205334,0.000188506,0.000165856,0.00013943,0.000116472,9.74323E-05,7.94621E-05,6.45499E-05,5.57372E-05,7.3154E-05,4.02245E-05,2.90091E-05,-8.60799E-05,-8.75752E-05,-7.81251E-05,-6.53646E-05,-5.14177E-05,-3.75866E-05,-2.63935E-05,-1.90639E-05,-1.58015E-05,-1.5871E-05,-1.86783E-05,-2.31409E-05,-2.8136E-05,-3.33159E-05,-3.83251E-05,-5.21324E-05,-5.98376E-05,-6.55785E-05,-6.80019E-05,-6.57815E-05,-6.11757E-05,-5.60869E-05,-5.1396E-05,-4.72469E-05,-4.35491E-05,-4.0413E-05,-3.76732E-05,-3.5133E-05,-3.01809E-05,-1.99554E-05,-1.67426E-05,-1.46233E-05,-1.17004E-05,-9.0493E-06,-6.98206E-06,-4.85618E-06,-2.65705E-06,-9.3627E-07,1.92174E-07,8.60868E-07,1.18993E-06,1.25672E-06,1.14182E-06,9.52424E-07,6.94295E-07,4.01355E-07,1.60195E-07,2.90449E-08,-6.28666E-08,-1.93265E-07,-3.65886E-07
808,808,STN24T,-4.6907E-05,-9.86245E-05,0.000334124,0.000311576,0.00020411,0.000136477,5.16403E-05,-1.38008E-05,-4.20087E-05,-7.00277E-05,-8.86211E-05,-9.00062E-05,-9.52544E-05,-9.61345E-05,-9.32004E-05,-9.09271E-05,-8.74675E-05,-8.38516E-05,-7.98484E-05,-7.43829E-05,-6.19991E-05,-4.17714E-05,-2.68434E-05,-1.12715E-05,4.76351E-06,2.19878E-05,-1.15292E-05,-7.51575E-06,-1.17107E-06,3.32698E-06,5.79537E-06,6.68529E-06,6.42153E-06,4.95856E-06,2.40673E-06,-8.83646E-07,-5.06878E-06,-1.00236E-05,-2.7975E-05,-4.03423E-05,-5.01832E-05,-5.62856E-05,-5.77781E-05,-5.59482E-05,-5.23077E-05,-4.81319E-05,-4.42434E-05,-4.06987E-05,-3.76809E-05,-3.51672E-05,-3.29858E-05,-2.87162E-05,-1.93037E-05,-1.6229E-05,-1.44075E-05,-1.17447E-05,-9.19057E-06,-7.02294E-06,-4.72537E-06,-2.48019E-06,-8.30987E-07,2.74106E-07,9.51597E-07,1.31028E-06,1.35872E-06,1.23684E-06,1.01599E-06,7.27405E-07,4.03684E-07,1.63258E-07,6.74219E-09,-1.22446E-07,-2.88126E-07,-5.0563E-07
809,809,STN25T,-0.000990479,-0.001343406,-0.000548465,-0.000377143,-0.000315326,-0.000296806,-0.000305419,-0.000349198,-0.000376943,-0.000350582,-0.000320795,-0.00029903,-0.000283914,-0.00027176,-0.000259157,-0.000245537,-0.000231802,-0.000216437,-0.000200488,-0.000184602,-0.000161776,-0.000103454,-6.08437E-05,-2.76091E-05,1.26331E-07,2.06123E-05,3.63158E-05,4.76114E-05,2.26052E-05,1.62141E-05,1.2082E-05,9.37605E-06,8.03563E-06,7.95116E-06,7.97475E-06,7.07952E-06,4.59308E-06,4.41903E-07,-1.89611E-05,-3.26399E-05,-4.37443E-05,-5.10612E-05,-5.36262E-05,-5.28699E-05,-5.00202E-05,-4.62162E-05,-4.24203E-05,-3.8918E-05,-3.59477E-05,-3.34692E-05,-3.13625E-05,-2.87162E-05,-1.93037E-05,-1.6229E-05,-1.44075E-05,-1.17447E-05,-9.19057E-06,-7.02294E-06,-4.72537E-06,-2.48019E-06,-8.30987E-07,2.74106E-07,9.51597E-07,1.31028E-06,1.35872E-06,1.23684E-06,1.01599E-06,7.27405E-07,4.03684E-07,1.63258E-07,6.74219E-09,-1.22446E-07,-2.88126E-07,-5.0563E-07
810,810,STN26T,0.000740578,-0.001032098,-0.000425001,-0.000330785,-0.000314342,-0.000209184,-0.000141993,-0.000156694,-0.000156925,-0.00016104,-0.000163173,-0.00015353,-0.000138229,-0.000121129,-9.92136E-05,-8.0574E-05,-6.90239E-05,-6.14466E-05,-5.53525E-05,-4.82949E-05,-7.11016E-05,-4.41901E-05,-2.45533E-05,-6.20664E-06,1.11142E-05,2.27851E-05,2.72241E-05,2.73132E-05,2.49359E-05,2.35727E-05,2.4668E-05,1.01043E-05,8.36362E-06,9.1371E-06,9.6182E-06,8.68237E-06,6.26438E-06,2.09049E-06,-1.72003E-05,-3.06578E-05,-4.09789E-05,-4.7487E-05,-4.99398E-05,-4.94765E-05,-4.70684E-05,-4.36389E-05,-4.00065E-05,-3.65191E-05,-3.35247E-05,-3.10215E-05,-2.8891E-05,-2.70456E-05,-1.85684E-05,-1.56891E-05,-1.41231E-05,-1.17106E-05,-9.28155E-06,-6.99258E-06,-4.55142E-06,-2.28801E-06,-7.01747E-07,3.64839E-07,1.05507E-06,1.41686E-06,1.4595E-06,1.31407E-06,1.05342E-06,7.34807E-07,3.91495E-07,1.44248E-07,-3.73447E-08,-2.06693E-07,-4.13324E-07,-6.80849E-07
811,811,STN27T,0.004363324,0.000202585,0.000122623,0.000347748,0.000261349,0.00014902,8.98655E-05,5.11145E-05,4.93876E-05,6.72256E-05,8.47815E-05,0.000102449,0.000124224,0.000123995,0.000114365,0.000109477,0.000100818,8.96745E-05,8.20928E-05,7.83912E-05,5.84037E-05,5.22486E-05,4.77499E-05,4.17053E-05,2.77307E-05,1.47518E-05,3.24912E-06,-3.47061E-06,-5.01277E-06,-1.8386E-06,4.44927E-06,1.24002E-05,1.97046E-05,1.22389E-05,9.71634E-06,6.70495E-06,2.28757E-06,-3.2677E-06,-2.26356E-05,-3.43408E-05,-4.28172E-05,-4.77625E-05,-4.89908E-05,-4.81632E-05,-4.5623E-05,-4.21942E-05,-3.86364E-05,-3.51409E-05,-3.20559E-05,-2.94609E-05,-2.74084E-05,-2.52319E-05,-1.76488E-05,-1.50999E-05,-1.37748E-05,-1.16047E-05,-9.27809E-06,-6.86858E-06,-4.34287E-06,-2.09055E-06,-5.45748E-07,4.75869E-07,1.16442E-06,1.50561E-06,1.55316E-06,1.36868E-06,1.06154E-06,7.13302E-07,3.63216E-07,1.00268E-07,-1.07311E-07,-3.21386E-07,-5.7567E-07,-8.90373E-07
