OBJECTID_1,OBJECTID,PadID,tpi_9m,tpi_15m,tpi_21m,tpi_27m,tpi_33m,tpi_39m,tpi_45m,tpi_51m,tpi_57m,tpi_63m,tpi_69m,tpi_75m,tpi_81m,tpi_87m,tpi_93m,tpi_99m,tpi_105m,tpi_111m,tpi_117m,tpi_123m,tpi_130m,tpi_150m,tpi_170m,tpi_190m,tpi_210m,tpi_230m,tpi_250m,tpi_270m,tpi_290m,tpi_310m,tpi_330m,tpi_350m,tpi_370m,tpi_390m,tpi_410m,tpi_430m,tpi_450m,tpi_470m,tpi_490m,tpi_510m,tpi_530m,tpi_550m,tpi_570m,tpi_590m,tpi_610m,tpi_630m,tpi_650m,tpi_670m,tpi_690m,tpi_710m,tpi_730m,tpi_750m,tpi_770m,tpi_790m,tpi_810m,tpi_830m,tpi_850m,tpi_870m,tpi_890m,tpi_910m,tpi_930m,tpi_950m,tpi_970m,tpi_990m,tpi_1010m,tpi_1110m,tpi_1290m,tpi_1470m,tpi_1650m,tpi_1830m,tpi_2010m,tpi_2190m,tpi_2370m,tpi_2550m,tpi_2730m,tpi_2910m,tpi_3090m,tpi_3270m,tpi_3450m,tpi_3630m,tpi_3810m,tpi_3990m,tpi_4170m,tpi_4350m,tpi_4530m,tpi_4710m,tpi_4890m,tpi_5070m
739,739,SLO15T,-0.000335693,0.00100708,-0.005004883,-0.021484375,-0.053527832,-0.093719482,-0.139038086,-0.188018799,-0.242462158,-0.297241211,-0.354492188,-0.410064697,-0.459991455,0,-0.54196167,-0.576293945,-0.604827881,-0.626647949,-0.643859863,-0.655914307,-0.566436768,-0.568603516,-0.556091309,-0.538787842,-0.532867432,-0.532836914,-0.544006348,-0.560760498,-0.576873779,-0.591156006,-0.5965271,-0.594482422,-0.585571289,-0.581939697,-0.578094482,-0.566772461,-0.540039063,-0.504516602,-0.458740234,-0.403808594,-0.345458984,-0.283538818,-0.2159729,-0.149475098,-0.081054688,-0.0128479,0.061462402,0.134979248,0.219573975,0.302947998,0.388702393,0.472045898,0.548614502,0.621765137,0.691223145,0.758270264,0.826446533,0.898345947,0.971893311,1.048065186,1.124725342,1.200469971,1.27456665,1.350158691,1.427337646,2.280303955,3.145233154,4.120605469,5.145690918,6.190032959,7.12210083,7.932983398,8.647918701,9.207672119,9.557312012,9.818206787,10.01852417,10.18963623,10.28765869,10.28060913,10.23568726,10.22128296,10.15310669,10.01904297,9.848175049,9.64175415,9.425354004,9.207122803
740,740,SLO14T,0.005523682,0.017028809,0.031890869,0.053405762,0.071716309,0.089385986,0.106323242,0.123687744,0.140563965,0.155883789,0.168426514,0.180450439,0.192810059,0,0.217926025,0.230072021,0.243347168,0.253204346,0.263275146,0.270751953,0.365783691,0.402374268,0.447937012,0.485778809,0.507019043,0.505401611,0.488769531,0.466949463,0.449127197,0.441223145,0.443023682,0.442687988,0.440765381,0.431274414,0.425384521,0.42098999,0.429718018,0.446990967,0.477264404,0.522125244,0.572418213,0.625457764,0.680419922,0.737091064,0.798706055,0.860656738,0.929626465,0.999359131,1.080230713,1.162353516,1.252563477,1.339416504,1.417724609,1.491455078,1.559539795,1.625976563,1.694244385,1.76461792,1.838043213,1.912689209,1.986419678,2.059936523,2.133148193,2.209014893,2.285736084,3.523376465,4.389007568,5.344604492,6.397399902,7.425170898,8.302185059,9.079193115,9.799224854,10.35595703,10.69909668,10.96005249,11.16363525,11.33236694,11.42379761,11.4213562,11.37585449,11.35275269,11.28445435,11.15002441,10.97763062,10.77386475,10.5585022,10.33926392
741,741,SLO13T,0.008270264,0.00692749,0.012695313,0.036529541,0.076171875,0.126922607,0.186187744,0.250152588,0.323944092,0.396911621,0.472259521,0.545928955,0.614837646,0,0.735443115,0.790618896,0.843658447,0.887420654,0.92880249,0.963256836,1.218811035,1.310455322,1.370880127,1.42868042,1.452941895,1.453887939,1.442749023,1.432098389,1.425689697,1.428863525,1.43536377,1.428771973,1.417205811,1.398864746,1.380401611,1.36026001,1.345031738,1.345977783,1.364227295,1.396697998,1.434692383,1.474884033,1.519195557,1.566101074,1.620239258,1.677856445,1.742858887,1.809356689,1.886291504,1.967498779,2.056610107,2.142333984,2.22076416,2.293151855,2.362670898,2.432647705,2.503173828,2.574066162,2.644866943,2.716888428,2.788391113,2.861053467,2.933532715,3.008117676,3.084503174,3.523376465,4.389007568,5.344604492,6.397399902,7.425170898,8.302185059,9.079193115,9.799224854,10.35595703,10.69909668,10.96005249,11.16363525,11.33236694,11.42379761,11.4213562,11.37585449,11.35275269,11.28445435,11.15002441,10.97763062,10.77386475,10.5585022,10.33926392
742,742,SLO02T,-0.013427734,-0.016906738,-0.011138916,-0.001525879,0.006256104,0.012115479,0.020141602,0.029449463,0.044647217,0.066345215,0.094665527,0.126159668,0.159851074,0,0.23626709,0.280273438,0.326477051,0.371063232,0.417602539,0.461029053,0.605957031,0.759918213,0.87713623,0.980682373,1.070404053,1.160614014,1.24621582,1.313476563,1.360321045,1.393341064,1.40713501,1.406921387,1.408935547,1.416107178,1.429077148,1.453063965,1.49017334,1.533660889,1.58493042,1.647369385,1.712005615,1.784301758,1.860961914,1.939117432,2.020172119,2.098175049,2.179016113,2.258300781,2.339294434,2.414123535,2.48828125,2.558654785,2.625549316,2.688659668,2.747589111,2.802001953,2.856109619,2.914093018,2.978027344,3.051147461,3.132385254,3.222381592,3.311950684,3.405090332,3.496856689,3.905609131,4.791107178,5.739868164,6.803527832,7.833862305,8.726501465,9.523132324,10.23736572,10.75524902,11.08175659,11.34423828,11.56216431,11.73065186,11.81350708,11.81936646,11.77371216,11.73925781,11.67214966,11.54574585,11.38058472,11.1803894,10.96481323,10.74746704
743,743,SLO12T,0.058959961,0.102478027,0.153778076,0.218536377,0.284851074,0.355133057,0.427947998,0.497955322,0.574127197,0.648620605,0.728363037,0.812683105,0.898956299,0,1.065856934,1.147277832,1.226135254,1.293640137,1.358398438,1.415008545,1.442626953,1.586853027,1.673553467,1.747436523,1.793823242,1.8203125,1.838745117,1.85647583,1.869903564,1.884979248,1.894348145,1.889373779,1.876678467,1.851928711,1.821350098,1.788085938,1.765716553,1.758026123,1.768463135,1.793823242,1.823303223,1.857269287,1.896514893,1.938903809,1.988830566,2.044769287,2.110046387,2.176055908,2.253295898,2.334106445,2.41897583,2.498168945,2.570068359,2.640289307,2.710205078,2.78137207,2.853179932,2.923980713,2.993347168,3.064453125,3.137573242,3.211761475,3.284881592,3.361022949,3.438659668,3.122772217,3.977233887,4.914825439,5.990722656,6.999359131,7.812744141,8.551513672,9.274230957,9.825714111,10.16693115,10.42779541,10.6338501,10.79821777,10.88400269,10.88638306,10.84225464,10.80914307,10.73846436,10.60491943,10.43130493,10.22952271,10.01751709,9.797271729
744,744,SLO11T,-0.025848389,-0.029510498,-0.033416748,-0.036529541,-0.034179688,-0.025268555,-0.008789063,0.016296387,0.050994873,0.090484619,0.136230469,0.186248779,0.23739624,0,0.342651367,0.401702881,0.466430664,0.529968262,0.595794678,0.655883789,0.793487549,0.962432861,1.078643799,1.174499512,1.245849609,1.307403564,1.356384277,1.397644043,1.430664063,1.45324707,1.464324951,1.460693359,1.443389893,1.407684326,1.363037109,1.317962646,1.281188965,1.260162354,1.252410889,1.256713867,1.270172119,1.290527344,1.317779541,1.349822998,1.392730713,1.444671631,1.50769043,1.573730469,1.650878906,1.728973389,1.806762695,1.875640869,1.941802979,2.011077881,2.08392334,2.159240723,2.234893799,2.307922363,2.378875732,2.451293945,2.522979736,2.596160889,2.667602539,2.74230957,2.81842041,3.115509033,3.972991943,4.900268555,5.992370605,6.989318848,7.774536133,8.500213623,9.221313477,9.7527771,10.08435059,10.34573364,10.55871582,10.72131348,10.79931641,10.81079102,10.76727295,10.72332764,10.65020752,10.52160645,10.35165405,10.15176392,9.942504883,9.722320557
745,745,SLO30T,-0.03515625,-0.039978027,-0.058898926,-0.104522705,-0.144317627,-0.181396484,-0.218078613,-0.254425049,-0.291931152,-0.324798584,-0.365600586,-0.41204834,-0.465576172,0,-0.59375,-0.667205811,-0.745788574,-0.826721191,-0.90802002,-0.986022949,-1.035797119,-1.253631592,-1.418792725,-1.572296143,-1.709228516,-1.831054688,-1.933502197,-2.023956299,-2.096893311,-2.15713501,-2.203826904,-2.229705811,-2.242553711,-2.245666504,-2.242370605,-2.228790283,-2.205932617,-2.185211182,-2.171875,-2.16796875,-2.169464111,-2.167449951,-2.158660889,-2.139831543,-2.111602783,-2.073242188,-2.023803711,-1.968811035,-1.908966064,-1.847106934,-1.778533936,-1.704376221,-1.625823975,-1.542877197,-1.45791626,-1.372650146,-1.288208008,-1.206512451,-1.128570557,-1.053405762,-0.98626709,-0.924682617,-0.867767334,-0.812438965,-0.755828857,-0.457702637,0.384307861,1.379730225,2.354156494,3.389862061,4.296417236,5.072265625,5.787139893,6.427276611,6.85446167,7.098724365,7.271240234,7.441009521,7.546661377,7.537200928,7.514373779,7.506378174,7.431976318,7.271392822,7.071014404,6.866455078,6.647064209,6.409576416
746,746,SLO29T,-0.022064209,-0.032226563,-0.040405273,-0.054504395,-0.06338501,-0.064880371,-0.092529297,-0.134002686,-0.186706543,-0.245178223,-0.313690186,-0.387908936,-0.464996338,0,-0.617736816,-0.698242188,-0.778411865,-0.856018066,-0.931610107,-1.001159668,-1.102111816,-1.323852539,-1.486663818,-1.63482666,-1.765075684,-1.887451172,-2.008483887,-2.125579834,-2.226196289,-2.309753418,-2.373199463,-2.411254883,-2.431304932,-2.437011719,-2.431274414,-2.416168213,-2.394958496,-2.377380371,-2.36706543,-2.365722656,-2.370605469,-2.370941162,-2.362823486,-2.345153809,-2.315826416,-2.277526855,-2.229278564,-2.174224854,-2.110656738,-2.045623779,-1.975250244,-1.898529053,-1.816345215,-1.726623535,-1.636108398,-1.546813965,-1.459411621,-1.37802124,-1.302886963,-1.231811523,-1.168060303,-1.109680176,-1.054534912,-1.000183105,-0.943481445,-0.652160645,0.185577393,1.182525635,2.162628174,3.196685791,4.09274292,4.859985352,5.578735352,6.213226318,6.628265381,6.87109375,7.047210693,7.216522217,7.322235107,7.307312012,7.280731201,7.272705078,7.200408936,7.042724609,6.846374512,6.641815186,6.424102783,6.1875
747,747,SLO28T,-0.015869141,-0.056304932,-0.084106445,-0.128540039,-0.182647705,-0.24206543,-0.299499512,-0.350891113,-0.416137695,-0.485992432,-0.560699463,-0.635650635,-0.708007813,0,-0.85055542,-0.925445557,-1.001739502,-1.0730896,-1.145172119,-1.212036133,-1.319946289,-1.499420166,-1.645965576,-1.788269043,-1.914306641,-2.043426514,-2.174865723,-2.304870605,-2.420684814,-2.518127441,-2.590454102,-2.639526367,-2.668182373,-2.676940918,-2.670684814,-2.655395508,-2.639099121,-2.628692627,-2.623901367,-2.626068115,-2.632415771,-2.633728027,-2.625671387,-2.607391357,-2.576080322,-2.537414551,-2.490997314,-2.437530518,-2.372741699,-2.3046875,-2.231109619,-2.15145874,-2.066009521,-1.972412109,-1.875915527,-1.781707764,-1.693267822,-1.6144104,-1.543640137,-1.476257324,-1.415008545,-1.358581543,-1.303985596,-1.250152588,-1.19241333,-0.92868042,-0.094787598,0.899505615,1.891540527,2.920074463,3.800140381,4.559173584,5.280700684,5.906433105,6.308288574,6.552124023,6.732391357,6.900054932,7.005310059,6.987426758,6.957122803,6.947601318,6.876953125,6.722625732,6.529907227,6.325866699,6.109222412,5.874725342
748,748,SLO26T,0.019287109,0.044311523,0.055358887,0.062225342,0.077453613,0.088989258,0.092834473,0.094604492,0.095794678,0.094421387,0.08972168,0.082550049,0.077575684,0,0.062103271,0.052001953,0.034515381,0.016662598,-0.006195068,-0.028167725,-0.200378418,-0.303100586,-0.413238525,-0.562103271,-0.721069336,-0.877105713,-1.022399902,-1.1534729,-1.269958496,-1.378479004,-1.479431152,-1.557861328,-1.611541748,-1.64453125,-1.660217285,-1.666320801,-1.673370361,-1.682617188,-1.696899414,-1.712524414,-1.725189209,-1.733825684,-1.728240967,-1.713226318,-1.686859131,-1.652770996,-1.610565186,-1.563598633,-1.505462646,-1.436737061,-1.353881836,-1.262756348,-1.167785645,-1.06729126,-0.966003418,-0.870727539,-0.786834717,-0.716674805,-0.655303955,-0.597808838,-0.542785645,-0.488037109,-0.432373047,-0.374450684,-0.312072754,-0.359405518,0.454376221,1.442901611,2.451690674,3.448547363,4.28717041,5.018035889,5.739471436,6.358215332,6.761962891,7.006164551,7.191894531,7.350646973,7.451812744,7.432067871,7.402832031,7.387023926,7.316558838,7.162322998,6.969665527,6.767913818,6.552246094,6.316650391
749,749,SLO27T,-0.026916504,-0.04309082,-0.039886475,-0.063537598,-0.093811035,-0.120819092,-0.150421143,-0.179351807,-0.213043213,-0.243865967,-0.272705078,-0.296844482,-0.323974609,0,-0.390228271,-0.429901123,-0.473937988,-0.511169434,-0.550689697,-0.584991455,-0.563903809,-0.681304932,-0.788299561,-0.924835205,-1.074829102,-1.221679688,-1.360443115,-1.492156982,-1.609558105,-1.71282959,-1.804077148,-1.874145508,-1.918518066,-1.941467285,-1.946960449,-1.943359375,-1.941986084,-1.945526123,-1.954193115,-1.965209961,-1.97442627,-1.980102539,-1.972717285,-1.954620361,-1.925292969,-1.889068604,-1.84463501,-1.795440674,-1.734832764,-1.665893555,-1.584686279,-1.497009277,-1.405151367,-1.306396484,-1.205444336,-1.108398438,-1.022735596,-0.950531006,-0.886505127,-0.826141357,-0.768951416,-0.713989258,-0.659210205,-0.60269165,-0.541748047,-0.359405518,0.454376221,1.442901611,2.451690674,3.448547363,4.28717041,5.018035889,5.739471436,6.358215332,6.761962891,7.006164551,7.191894531,7.350646973,7.451812744,7.432067871,7.402832031,7.387023926,7.316558838,7.162322998,6.969665527,6.767913818,6.552246094,6.316650391
750,750,SLO25T,0.003112793,0.027404785,0.042907715,0.056304932,0.067321777,0.080749512,0.094665527,0.099304199,0.100250244,0.102600098,0.106414795,0.113433838,0.127502441,0,0.152252197,0.160522461,0.162475586,0.160583496,0.150634766,0.138031006,0.200195313,0.118743896,0.001281738,-0.15524292,-0.311157227,-0.467102051,-0.60824585,-0.724761963,-0.832000732,-0.935272217,-1.032531738,-1.113922119,-1.175811768,-1.223052979,-1.254638672,-1.277496338,-1.29864502,-1.319946289,-1.345825195,-1.371765137,-1.38961792,-1.39944458,-1.395233154,-1.382659912,-1.358184814,-1.325927734,-1.285614014,-1.240905762,-1.184051514,-1.116210938,-1.033294678,-0.940460205,-0.841644287,-0.738372803,-0.637695313,-0.54598999,-0.466094971,-0.397033691,-0.337677002,-0.282196045,-0.228424072,-0.172637939,-0.115020752,-0.054992676,0.009552002,-0.468505859,0.314147949,1.294281006,2.316802979,3.278320313,4.066101074,4.768890381,5.486663818,6.094207764,6.502685547,6.750701904,6.939575195,7.089172363,7.184783936,7.165740967,7.137573242,7.114562988,7.041931152,6.889282227,6.697753906,6.497741699,6.283508301,6.047851563
751,751,SLO24T,-0.033813477,-0.035064697,-0.035705566,-0.033935547,-0.037414551,-0.036621094,-0.028717041,-0.015228271,0.001556396,0.019775391,0.044189453,0.072509766,0.104125977,0,0.17086792,0.200653076,0.225372314,0.242279053,0.253448486,0.257019043,0.342956543,0.238037109,0.092529297,-0.068054199,-0.216888428,-0.361816406,-0.495849609,-0.619293213,-0.725616455,-0.82244873,-0.914764404,-1.000244141,-1.07635498,-1.140411377,-1.192138672,-1.237976074,-1.281219482,-1.321899414,-1.361633301,-1.39755249,-1.421630859,-1.43737793,-1.438751221,-1.431518555,-1.411224365,-1.383453369,-1.347686768,-1.306304932,-1.249908447,-1.181793213,-1.099700928,-1.007263184,-0.909637451,-0.807312012,-0.710327148,-0.62387085,-0.547546387,-0.481109619,-0.422119141,-0.366394043,-0.311248779,-0.253112793,-0.194152832,-0.131866455,-0.065429688,-0.468505859,0.314147949,1.294281006,2.316802979,3.278320313,4.066101074,4.768890381,5.486663818,6.094207764,6.502685547,6.750701904,6.939575195,7.089172363,7.184783936,7.165740967,7.137573242,7.114562988,7.041931152,6.889282227,6.697753906,6.497741699,6.283508301,6.047851563
752,752,SLO23T,0.000335693,0.001098633,0.020812988,0.041137695,0.059356689,0.07723999,0.09463501,0.111602783,0.128387451,0.154083252,0.186737061,0.221282959,0.25881958,0,0.329315186,0.360900879,0.387237549,0.405456543,0.417358398,0.421173096,0.401733398,0.31741333,0.18347168,0.031768799,-0.102416992,-0.226715088,-0.342346191,-0.451538086,-0.545043945,-0.629699707,-0.711486816,-0.790283203,-0.863037109,-0.928497314,-0.98348999,-1.036834717,-1.088409424,-1.136413574,-1.181762695,-1.221984863,-1.249328613,-1.266143799,-1.267303467,-1.259552002,-1.23828125,-1.209564209,-1.172821045,-1.130828857,-1.074920654,-1.007415771,-0.925476074,-0.833648682,-0.736450195,-0.635375977,-0.539642334,-0.454406738,-0.378723145,-0.312316895,-0.252563477,-0.195373535,-0.139190674,-0.080535889,-0.021087646,0.041748047,0.108734131,0.270202637,1.049133301,2.013519287,3.054626465,4.007385254,4.757598877,5.449890137,6.163909912,6.759552002,7.15536499,7.408935547,7.600463867,7.749511719,7.842163086,7.827301025,7.795501709,7.76739502,7.692657471,7.545043945,7.356872559,7.157531738,6.945526123,6.714080811
753,753,SLO22T,0.029663086,0.052001953,0.08102417,0.119750977,0.154693604,0.184051514,0.206481934,0.222167969,0.238708496,0.264404297,0.295532227,0.327819824,0.358337402,0,0.404541016,0.424072266,0.438415527,0.447570801,0.452545166,0.453399658,0.47354126,0.426971436,0.335266113,0.219726563,0.126647949,0.048980713,-0.029144287,-0.099578857,-0.165588379,-0.226165771,-0.287506104,-0.351593018,-0.414978027,-0.480926514,-0.543823242,-0.609313965,-0.680175781,-0.741485596,-0.796478271,-0.845245361,-0.878692627,-0.898468018,-0.899902344,-0.891540527,-0.869354248,-0.838745117,-0.797912598,-0.754364014,-0.69921875,-0.632720947,-0.551055908,-0.460479736,-0.366516113,-0.270477295,-0.179046631,-0.095397949,-0.020080566,0.046661377,0.107849121,0.168487549,0.227416992,0.287353516,0.347381592,0.411193848,0.479248047,0.373077393,1.150054932,2.096710205,3.156463623,4.101043701,4.808868408,5.492126465,6.199066162,6.782287598,7.165405273,7.425109863,7.618896484,7.76739502,7.855651855,7.847686768,7.812530518,7.777893066,7.700042725,7.55770874,7.373291016,7.174316406,6.965362549,6.737701416
754,754,SLO21T,-0.034484863,-0.057891846,-0.071929932,-0.078796387,-0.074432373,-0.069091797,-0.067626953,-0.069122314,-0.058044434,-0.04296875,-0.030853271,-0.025360107,-0.025360107,0,-0.036987305,-0.046691895,-0.058837891,-0.070251465,-0.080810547,-0.090087891,-0.104919434,-0.15145874,-0.207733154,-0.268005371,-0.316558838,-0.364593506,-0.410522461,-0.453155518,-0.494567871,-0.541381836,-0.592346191,-0.646820068,-0.704376221,-0.770965576,-0.844116211,-0.928314209,-1.016723633,-1.095062256,-1.164123535,-1.224334717,-1.264923096,-1.29095459,-1.297698975,-1.292205811,-1.272338867,-1.24118042,-1.20022583,-1.157440186,-1.102752686,-1.036529541,-0.955596924,-0.867004395,-0.778320313,-0.689727783,-0.604888916,-0.524261475,-0.448791504,-0.38180542,-0.31854248,-0.255645752,-0.194396973,-0.132476807,-0.071014404,-0.005157471,0.064056396,0.373077393,1.150054932,2.096710205,3.156463623,4.101043701,4.808868408,5.492126465,6.199066162,6.782287598,7.165405273,7.425109863,7.618896484,7.76739502,7.855651855,7.847686768,7.812530518,7.777893066,7.700042725,7.55770874,7.373291016,7.174316406,6.965362549,6.737701416
755,755,SMI01T,0.081390381,0.163482666,0.229125977,0.290435791,0.338623047,0.384368896,0.437713623,0.495635986,0.563110352,0.627716064,0.690093994,0.746459961,0.797424316,0,0.880584717,0.912017822,0.934753418,0.944732666,0.9453125,0.93862915,0.989257813,0.979644775,1.072845459,1.085784912,1.095184326,1.10736084,1.128509521,1.147125244,1.139099121,1.10748291,1.047943115,0.953460693,0.860778809,0.761779785,0.665710449,0.565368652,0.469116211,0.379638672,0.289337158,0.199920654,0.114746094,0.031524658,-0.051025391,-0.130279541,-0.20803833,-0.278564453,-0.348358154,-0.412200928,-0.475921631,-0.53213501,-0.586242676,-0.639038086,-0.688934326,-0.736358643,-0.782806396,-0.828582764,-0.873565674,-0.916229248,-0.956268311,-0.995391846,-1.030548096,-1.062835693,-1.091033936,-1.117370605,-1.142364502,-1.057495117,-1.32510376,-1.543701172,-1.650177002,-1.636505127,-1.624237061,-1.697357178,-1.721038818,-1.727478027,-1.759552002,-1.817718506,-1.881988525,-1.939727783,-1.969207764,-2.003295898,-2.03793335,-2.058502197,-2.073150635,-2.099578857,-2.141815186,-2.173095703,-2.190551758,-2.195831299
756,756,SMI02T,0.018981934,0.040252686,0.057525635,0.087554932,0.132263184,0.193145752,0.264343262,0.336639404,0.418792725,0.499267578,0.573486328,0.630401611,0.675964355,0,0.750305176,0.785461426,0.818664551,0.84286499,0.858917236,0.865264893,0.911956787,0.919830322,1.011657715,1.042480469,1.069061279,1.098968506,1.13684082,1.178924561,1.201049805,1.191894531,1.147247314,1.083099365,1.015869141,0.9375,0.864898682,0.789001465,0.710113525,0.636260986,0.560821533,0.485351563,0.413757324,0.339172363,0.259460449,0.182434082,0.105743408,0.036132813,-0.031982422,-0.094451904,-0.156921387,-0.212341309,-0.265380859,-0.315673828,-0.362091064,-0.406036377,-0.449554443,-0.494262695,-0.540679932,-0.585510254,-0.627746582,-0.668365479,-0.70501709,-0.73916626,-0.770050049,-0.798400879,-0.825042725,-0.734924316,-0.998748779,-1.231781006,-1.349639893,-1.343688965,-1.33416748,-1.395355225,-1.394897461,-1.397277832,-1.433959961,-1.502227783,-1.574584961,-1.635528564,-1.664031982,-1.693664551,-1.728302002,-1.751647949,-1.765869141,-1.794281006,-1.838531494,-1.872375488,-1.88671875,-1.889068604
